"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2000,1999,116,1,1,7.9,216000,1,0,0,0,0,0
2000,1570,75,1,1,6.8,220000,1,0,0,0,0,0
2000,1777,116,1,0,5.1,330000,1,0,0,0,0,0
2000,1999,75,1,1,6.6,135000,1,0,0,0,0,0
2000,2100,75,1,1,6.6,223603,1,0,0,0,0,0
2000,2500,105,1,1,6.9,177000,1,0,0,0,0,0
2000,1600,116,1,1,8.7,185000,1,0,0,0,0,0
2000,2450,101,0,1,7.7,262077,1,0,0,0,0,0
2000,750,75,1,1,6.6,243562,1,0,0,0,0,0
2000,1200,101,1,0,5.4,390000,1,0,0,0,0,0
2000,1450,102,0,1,8,159500,1,0,0,0,0,0
2000,900,90,1,0,4.9,168000,1,0,0,0,0,0
2000,650,75,1,1,6.6,248000,1,0,0,0,0,0
2000,2500,75,1,1,6.8,130200,1,0,0,0,0,0
2000,6990,90,0,0,6.3,63000,1,0,0,0,0,0
2000,4650,150,1,1,7.8,256000,1,0,0,0,0,0
2000,1100,105,1,1,7.6,280000,1,0,0,0,0,0
2000,2600,75,1,1,6.6,205000,0,0,0,1,0,0
2000,2200,105,1,1,6.8,217000,0,0,0,1,0,0
2000,599,75,1,1,6.8,180000,0,0,0,0,1,0
2000,685,101,1,1,7.6,240540,0,0,0,0,1,0
2000,800,75,1,1,6.6,312709,0,0,0,0,1,0
2000,1700,75,1,1,6.6,246000,0,0,0,0,1,0
2000,1999,105,1,1,6.9,231324,0,0,0,0,1,0
2000,2200,75,1,1,6.6,209856,0,0,0,0,1,0
2000,3000,105,1,1,6.9,177000,0,0,0,0,1,0
2000,1790,116,1,0,5.1,241150,0,0,0,0,1,0
2000,2600,150,1,1,7.8,263000,0,0,0,0,1,0
2000,999,116,1,1,7.9,254000,0,0,0,0,1,0
2000,1990,105,1,1,7.6,207331,0,0,0,0,1,0
2000,3900,116,1,1,8.4,154000,0,0,0,0,1,0
2000,4950,116,1,1,7.9,223995,0,0,0,0,1,0
2000,7500,204,1,1,10.8,197700,0,1,0,0,0,0
2000,2500,105,1,1,7.6,220000,0,1,0,0,0,0
2000,3990,101,0,1,7.6,120000,0,1,0,0,0,0
2000,7477,90,1,0,5.1,68500,0,1,0,0,0,0
2000,3600,75,1,1,6.6,71633,0,1,0,0,0,0
2000,3500,75,1,1,6.6,60000,0,1,0,0,0,0
2000,2290,75,1,1,6.8,221078,0,1,0,0,0,0
2000,2790,102,0,1,8.4,221810,0,1,0,0,0,0
2000,1250,75,1,1,6.8,230000,0,1,0,0,0,0
2000,1700,75,1,1,6.4,200000,0,1,0,0,0,0
2000,1999,90,1,0,6.3,404000,0,1,0,0,0,0
2000,1800,75,1,1,6.4,197000,0,1,0,0,0,0
2000,1450,75,1,1,6.6,190000,0,1,0,0,0,0
2000,2790,75,1,1,6.6,119000,0,1,0,0,0,0
2000,1750,105,1,1,6.9,237000,0,1,0,0,0,0
2000,1400,75,1,1,6.6,230000,0,1,0,0,0,0
2000,2200,75,1,1,6.6,175000,0,1,0,0,0,0
2000,2200,105,1,1,6.9,233000,0,1,0,0,0,0
2000,2990,75,1,1,6.8,177408,0,1,0,0,0,0
2000,3990,75,1,1,6.8,84000,0,1,0,0,0,0
2000,2790,116,1,1,8,224000,0,1,0,0,0,0
2000,1200,105,1,1,6.9,200000,0,1,0,0,0,0
2000,550,75,1,1,6.6,230000,0,1,0,0,0,0
2001,2698,75,1,1,6.6,233524,1,0,0,0,0,0
2001,2500,105,1,1,6.9,190000,1,0,0,0,0,0
2001,1550,75,1,1,6.6,160000,1,0,0,0,0,0
2001,2999,105,1,1,7.2,135000,1,0,0,0,0,0
