"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"ford","Ford Focus","2017",11790,"Manual","Diesel",96557
"ford","Ford Focus","2017",15095,"Manual","Diesel",131500
"ford","Ford Focus","2017",12750,"Manual","Diesel",155205
"ford","Ford Focus","2017",13980,"Manual","Diesel",66450
"ford","Ford Focus","2017",11380,"Manual","Diesel",135500
"ford","Ford Focus","2017",17000,"Manual","Diesel",98000
"ford","Ford Focus","2017",10380,"Manual","Diesel",102823
"ford","Ford Focus","2017",13500,"Manual","Diesel",95000
"ford","Ford Focus","2017",11499,"Manual","Diesel",118000
"ford","Ford Focus","2017",10299,"Manual","Diesel",108000
"ford","Ford Focus","2017",12480,"Manual","Diesel",91000
"ford","Ford Focus","2017",12480,"Manual","Diesel",88000
"ford","Ford Focus","2017",12980,"Manual","Diesel",79500
"ford","Ford Focus","2017",12780,"Manual","Diesel",80800
"ford","Ford Focus","2017",12780,"Manual","Diesel",80570
"ford","Ford Focus","2017",12480,"Manual","Diesel",80500
"ford","Ford Focus","2017",12980,"Manual","Diesel",78515
"ford","Ford Focus","2017",12780,"Manual","Diesel",77100
"ford","Ford Focus","2017",12980,"Manual","Diesel",79100
"ford","Ford Focus","2017",12480,"Manual","Diesel",93100
"ford","Ford Focus","2017",12980,"Manual","Diesel",75700
"ford","Ford Focus","2017",13480,"Manual","Diesel",71000
"ford","Ford Focus","2017",12780,"Manual","Diesel",77000
"ford","Ford Focus","2017",13480,"Manual","Diesel",72200
"ford","Ford Focus","2017",11990,"Manual","Diesel",124000
"ford","Ford Focus","2017",14599,"Manual","Diesel",132138
"ford","Ford Focus","2017",10690,"Manual","Diesel",102000
"ford","Ford Focus","2017",11490,"Manual","Diesel",243481
"ford","Ford Focus","2017",16950,"Manual","Diesel",84200
"ford","Ford Focus","2018",13890,"Manual","Diesel",111155
"ford","Ford Focus","2018",14990,"Manual","Diesel",93914
"ford","Ford Focus","2018",13885,"Manual","Diesel",124500
"ford","Ford Focus","2018",14300,"Manual","Diesel",115106
"ford","Ford Focus","2018",10500,"Manual","Diesel",110000
"ford","Ford Focus","2018",16899,"Manual","Diesel",76027
"ford","Ford Focus","2018",10590,"Manual","Diesel",199980
"ford","Ford Focus","2018",12999,"Manual","Diesel",100000
"ford","Ford Focus","2018",14850,"Manual","Diesel",53500
