"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2016,18950,160,1,1,5.9,67700,0,0,0,1,0,0
2016,9199,116,1,0,4.3,149372,0,0,0,1,0,0
2016,17900,239,0,1,7.6,109373,0,0,0,1,0,0
2016,14690,179,0,0,4.9,145850,0,0,0,1,0,0
2016,20900,209,0,0,5.2,80410,0,0,0,1,0,0
2016,16999,150,0,0,4.9,119005,0,0,0,1,0,0
2016,11980,150,1,0,4.3,169425,0,0,0,1,0,0
2016,16880,160,1,1,6,73631,0,0,0,1,0,0
2016,17750,179,1,0,4.8,97159,0,0,0,1,0,0
2016,11500,150,1,0,4.8,200016,0,0,0,1,0,0
2016,20990,203,0,1,7.6,94288,0,0,0,1,0,0
2016,11650,150,1,0,4.3,175000,0,0,0,1,0,0
2016,17990,203,0,1,7.3,63000,0,0,1,0,0,0
2016,17500,179,0,0,6.2,142000,0,0,1,0,0,0
2016,12880,160,0,1,6.3,112515,0,0,1,0,0,0
2016,19980,179,0,0,4.9,144700,0,0,1,0,0,0
2016,17900,120,1,0,3.6,118000,0,0,1,0,0,0
2016,15000,160,0,1,6.3,62000,0,0,1,0,0,0
2016,14100,179,0,0,5.4,150000,0,0,0,0,1,0
2016,12200,150,1,0,4.8,121111,0,0,0,0,1,0
2016,17490,150,0,0,4.9,74900,0,0,0,0,1,0
2016,16950,179,1,0,4.5,95090,0,0,0,0,1,0
2016,14990,150,0,0,4.9,108361,0,0,0,0,1,0
2016,13990,160,1,1,5.8,112445,0,0,0,0,1,0
2016,9600,150,0,0,4.9,90200,0,0,0,0,1,0
2016,16980,211,0,0,6.5,115000,0,0,0,0,1,0
2016,19980,211,0,0,5.2,100200,0,0,0,0,1,0
2016,17980,179,0,0,4.9,63428,0,0,0,0,1,0
2016,15700,150,0,0,5,81500,0,0,0,0,1,0
2016,19300,209,0,0,4.8,99600,0,0,0,0,1,0
2016,15740,209,0,0,5.2,179450,0,0,0,0,1,0
2016,16990,179,0,0,4.8,141920,0,0,0,0,1,0
2016,16990,211,0,0,5.2,159000,0,0,0,0,1,0
2016,10995,150,0,0,4.9,207768,0,0,0,0,1,0
2016,16400,209,0,0,5.2,157000,0,0,0,0,1,0
2016,15900,150,0,0,4.9,77000,0,0,0,0,1,0
2016,23455,179,0,0,4.9,63200,0,0,0,0,1,0
2016,15830,150,1,0,4.5,92668,0,0,0,0,1,0
2016,8500,150,0,0,4.8,68444,0,0,0,0,1,0
2016,6800,150,0,0,4.9,103000,0,0,0,0,1,0
2016,14000,150,1,0,4.8,155000,0,0,0,0,1,0
2016,20500,209,0,0,5.2,94000,0,0,0,0,1,0
2016,17600,179,0,0,5.3,142000,0,0,0,0,1,0
2016,19400,241,0,1,7.6,104350,0,0,0,0,1,0
2016,12850,179,1,0,4.5,162366,0,0,0,0,1,0
2016,18000,179,1,0,5.1,151000,0,0,0,0,1,0
2016,18590,160,1,1,6,93000,0,0,0,0,1,0
2016,13500,150,0,0,4.6,140000,0,1,0,0,0,0
2016,14000,150,0,0,4.8,129000,0,1,0,0,0,0
2016,13950,160,1,1,6,112655,0,1,0,0,0,0
2016,14450,150,0,0,4.9,138497,0,1,0,0,0,0
2016,17950,179,0,0,4.9,77032,0,1,0,0,0,0
2016,14990,160,1,1,6,110000,0,1,0,0,0,0
2016,18750,160,0,1,6.6,58883,0,1,0,0,0,0
2016,10900,179,0,0,5.1,177000,0,1,0,0,0,0
2016,14900,209,0,0,4.8,154000,0,0,0,0,0,1
2016,16900,209,0,0,5.2,125000,0,0,0,0,0,1
2016,14500,209,0,0,5,195000,0,0,0,0,0,1
2016,13900,150,1,0,4.4,94775,0,0,0,0,0,1
2016,14500,150,0,0,4.6,174000,0,0,0,0,0,1
2016,13900,150,1,0,4.8,138000,0,0,0,0,0,1
2016,8200,150,1,0,5,300000,0,0,0,0,0,1
2016,18490,160,1,1,6,88399,0,0,0,0,0,1
2016,13990,150,1,0,4.5,143000,0,0,0,0,0,1
2016,18890,203,0,1,7.6,107000,0,0,0,0,0,1
2016,17990,160,1,1,5.8,77486,0,0,0,0,0,1
2016,19235,160,1,1,5.8,52500,0,0,0,0,0,1
2016,14900,150,1,0,4.4,99013,0,0,0,0,0,1
2017,15100,150,0,0,4.8,122000,1,0,0,0,0,0
2017,20900,239,0,1,7.6,58063,1,0,0,0,0,0
2017,17990,150,1,0,4.4,50000,1,0,0,0,0,0
2017,11479,150,1,0,4.4,142250,1,0,0,0,0,0
2017,21999,239,0,1,7.6,75600,1,0,0,0,0,0
2017,13990,150,0,0,4.9,149000,1,0,0,0,0,0
2017,15600,150,1,0,4.8,120000,1,0,0,0,0,0
2017,13890,150,1,0,4.4,149856,1,0,0,0,0,0
2017,14790,150,1,0,4.4,108000,1,0,0,0,0,0
2017,9900,179,1,0,4.5,239950,1,0,0,0,0,0
2017,16830,160,1,1,6,83964,1,0,0,0,0,0
2017,8990,150,1,0,4.4,235000,1,0,0,0,0,0
2017,13995,150,1,0,4.4,149000,1,0,0,0,0,0
2017,13949,120,1,0,3.8,94955,1,0,0,0,0,0
2017,23440,150,0,0,4.9,59836,0,0,0,0,0,0
2017,19490,203,0,1,7.4,94500,0,0,0,1,0,0
2017,13799,150,0,0,4.9,101843,0,0,0,1,0,0
2017,12500,120,1,0,3.8,141320,0,0,0,1,0,0
2017,15000,150,1,0,4.4,104187,0,0,0,1,0,0
2017,14980,150,1,0,4.4,95000,0,0,0,1,0,0
2017,15400,160,1,1,6,89657,0,0,0,1,0,0
2017,19900,239,0,1,7.6,97148,0,0,0,1,0,0
2017,18990,150,0,0,4.9,124950,0,0,0,1,0,0
2017,18900,160,1,1,6,56732,0,0,0,1,0,0
2017,15490,120,1,0,3.8,94700,0,0,0,1,0,0
2017,19990,150,0,0,4.6,77000,0,0,0,1,0,0
2017,14900,160,0,1,5.9,92000,0,0,0,1,0,0
2017,14790,160,1,1,5.9,87000,0,0,0,1,0,0
2017,11700,211,0,0,5,206500,0,0,0,1,0,0
2017,17450,179,0,0,5.3,126750,0,0,0,1,0,0
2017,14500,125,1,1,5.1,125155,0,0,0,1,0,0
2017,14900,150,1,0,4.8,166115,0,0,0,1,0,0
2017,14999,150,0,0,4.9,110363,0,0,0,1,0,0
2017,19890,160,1,1,5.8,35500,0,0,0,1,0,0
2017,19490,179,0,0,4.6,74990,0,0,0,1,0,0
2017,19448,211,0,0,5.2,137315,0,0,0,1,0,0
2017,9990,150,0,0,4.9,224330,0,0,0,1,0,0
2017,17740,160,1,1,5.9,69990,0,0,0,1,0,0
2017,21630,203,0,1,7.4,76634,0,0,0,1,0,0
2017,20990,239,0,1,7.6,84150,0,0,0,1,0,0
2017,22955,179,0,0,4.9,88700,0,0,0,1,0,0
2017,17700,160,0,1,6.4,93000,0,0,0,1,0,0
2017,18990,179,1,0,4.5,111000,0,0,0,1,0,0
2017,13350,150,1,0,5,173000,0,0,0,1,0,0
2017,12200,150,1,0,6,234000,0,0,0,1,0,0
2017,18970,179,0,0,5.3,92600,0,0,0,1,0,0
2017,21200,160,0,1,6.3,54000,0,0,0,1,0,0
2017,17700,179,0,0,5.3,108400,0,0,0,1,0,0
2017,16990,150,1,0,4.8,96400,0,0,0,1,0,0
2017,18980,150,0,0,4.9,74683,0,0,0,1,0,0
2017,22700,179,0,0,5.6,64000,0,0,0,1,0,0
2017,17905,179,1,0,4.5,106188,0,0,0,1,0,0
2017,19590,179,0,0,4.9,76400,0,0,0,1,0,0
2017,19600,160,1,1,6,66500,0,0,0,1,0,0
2017,14990,150,1,0,4.8,86000,0,0,0,1,0,0
2017,16400,150,1,0,4.8,153784,0,0,0,1,0,0
2017,18990,150,0,0,4.8,88200,0,0,0,1,0,0
2017,17995,150,0,0,4.9,104000,0,0,0,1,0,0
2017,22490,150,0,0,4.8,70800,0,0,0,1,0,0
2017,19790,239,0,1,7.6,100000,0,0,0,1,0,0
2017,14750,120,1,0,4.2,123788,0,0,0,1,0,0
2017,11399,150,0,0,4.9,174950,0,0,0,1,0,0
2017,10790,150,1,0,4.4,198000,0,0,0,1,0,0
2017,19990,211,0,0,5.2,99803,0,0,0,0,0,0
2017,20950,211,0,0,5.2,112793,0,0,1,0,0,0
2017,21500,245,0,1,7.3,55000,0,0,1,0,0,0
2017,14369,179,1,0,4.5,103000,0,0,1,0,0,0
2017,20950,179,0,0,4.9,80940,0,0,1,0,0,0
2017,14690,160,1,1,5.9,109343,0,0,0,0,1,0
2017,19750,179,1,0,4.8,103000,0,0,0,0,1,0
2017,31000,150,0,0,4.9,133960,0,0,0,0,1,0
2017,16990,179,0,0,4.8,118000,0,0,0,0,1,0
2017,18500,120,1,0,3.6,140000,0,0,0,0,1,0
2017,18450,179,0,0,4.9,69000,0,0,0,0,1,0
2017,16580,150,0,0,5,176216,0,0,0,0,1,0
2017,14999,160,1,1,5.8,85000,0,0,0,0,1,0
2017,13750,150,1,0,4.8,58200,0,0,0,0,1,0
2017,21990,239,0,1,7.4,67500,0,0,0,0,1,0
2017,16300,150,0,0,4.8,140000,0,0,0,0,1,0
2017,15149,120,1,0,3.8,61450,0,0,0,0,1,0
2017,15700,211,0,0,5,163000,0,0,0,0,1,0
2017,15950,150,0,0,4.9,124650,0,0,0,0,1,0
2017,24300,179,0,0,5.4,165017,0,0,0,0,1,0
2017,18390,179,1,0,4.4,103716,0,0,0,0,1,0
2017,14000,150,0,0,4.9,137500,0,0,0,0,1,0
2017,13250,150,0,0,4.8,190000,0,0,0,0,1,0
2017,22840,150,0,0,4.6,39004,0,0,0,0,1,0
2017,16490,120,1,0,4.2,82000,0,0,0,0,1,0
2017,16980,120,1,0,4.2,82000,0,0,0,0,1,0
2017,22000,179,0,0,4.9,80500,0,0,0,0,1,0
2017,15990,150,0,0,4.9,92745,0,0,0,0,1,0
2017,11999,179,0,0,5.4,238000,0,0,0,0,1,0
2017,18980,179,0,0,4.9,109030,0,0,0,0,1,0
2017,14900,150,0,0,4.9,133584,0,0,0,0,1,0
2017,18990,179,0,0,4.9,120050,0,0,0,0,1,0
2017,23000,241,0,1,7.6,80000,0,0,0,0,1,0
2017,18690,179,1,0,4.5,91748,0,0,0,0,1,0
2017,30500,203,0,1,7.6,109430,0,0,0,0,1,0
2017,16850,150,1,0,4.4,127390,0,0,0,0,1,0
2017,14450,150,1,0,4.4,160161,0,0,0,0,1,0
2017,25990,203,0,1,7.6,49842,0,0,0,0,1,0
2017,19900,150,0,0,4.8,66000,0,0,0,0,1,0
2017,13740,150,1,0,4.4,151477,0,0,0,0,1,0
2017,21190,160,1,1,5.9,50000,0,0,0,0,1,0
2017,13700,150,1,0,4.4,120600,0,1,0,0,0,0
2017,15995,150,0,0,4.8,95620,0,1,0,0,0,0
2017,14399,150,0,0,5,136500,0,1,0,0,0,0
2017,14599,150,0,0,4.9,107309,0,1,0,0,0,0
2017,17990,160,1,1,6,24072,0,1,0,0,0,0
2017,38900,150,0,0,4.9,83655,0,1,0,0,0,0
2017,19900,150,1,0,4.4,109551,0,1,0,0,0,0
2017,13900,160,0,1,6.3,32000,0,1,0,0,0,0
2017,13950,120,1,0,3.8,85000,0,1,0,0,0,0
2017,12850,120,1,0,4.2,160000,0,1,0,0,0,0
2017,12900,150,1,0,4.4,136950,0,1,0,0,0,0
2017,13990,179,0,0,4.9,205127,0,1,0,0,0,0
2017,10690,160,1,1,6,17000,0,1,0,0,0,0
2017,12990,150,1,0,4.4,148000,0,1,0,0,0,0
2017,14850,150,1,0,4.4,120750,0,1,0,0,0,0
2017,14490,150,1,0,4.3,133400,0,1,0,0,0,0
2017,14999,150,0,0,4.9,95270,0,1,0,0,0,0
2017,14279,150,0,0,4.9,128320,0,1,0,0,0,0
2017,22990,179,1,0,4.8,89997,0,1,0,0,0,0
2017,13450,120,1,0,4.2,99977,0,1,0,0,0,0
2017,19990,179,0,0,4.9,92000,0,1,0,0,0,0
2017,13999,150,0,0,4.9,138540,0,1,0,0,0,0
2017,7600,150,1,0,4.4,291000,0,1,0,0,0,0
2017,16690,150,0,0,4.9,90000,0,1,0,0,0,0
2017,17990,179,1,0,4.4,78000,0,1,0,0,0,0
2017,18749,150,0,0,4.9,73450,0,0,0,0,0,1
2017,10990,150,1,0,4.3,176500,0,0,0,0,0,1
2017,20490,239,0,1,7.4,88000,0,0,0,0,0,1
2017,16300,160,1,1,5.9,60000,0,0,0,0,0,1
2017,9950,120,1,0,4.2,167700,0,0,0,0,0,1
2017,25990,241,0,1,7.6,56259,0,0,0,0,0,1
2017,10000,150,0,0,4.9,180000,0,0,0,0,0,1
2017,10900,160,0,1,6.5,94650,0,0,0,0,0,1
2017,20490,179,0,0,4.9,118350,0,0,0,0,0,1
2017,19995,179,0,0,4.8,107696,0,0,0,0,0,1
2017,15960,150,1,0,6,162000,0,0,0,0,0,1
2017,19440,160,0,1,6.5,56040,0,0,0,0,0,1
2017,21790,150,0,0,4.4,60000,0,0,0,0,0,1
2017,18150,150,1,0,4.8,92100,0,0,0,0,0,1
2017,15749,125,1,1,5.2,88900,0,0,0,0,0,1
2018,15750,120,1,0,4,69717,1,0,0,0,0,0
2018,25700,203,0,1,7.4,75000,1,0,0,0,0,0
2018,11950,150,1,0,5,177846,1,0,0,0,0,0
2018,18990,179,0,0,5.4,77000,1,0,0,0,0,0
2018,15999,179,1,0,4.5,134700,1,0,0,0,0,0
2018,33299,211,0,0,5.2,65000,1,0,0,0,0,0
2018,19989,150,1,0,5,75309,1,0,0,0,0,0
2018,15990,211,0,0,5.2,199800,0,0,0,0,0,0
2018,20924,179,0,0,5.1,36330,0,0,0,1,0,0
2018,23749,211,0,0,5.2,66450,0,0,0,1,0,0
2018,18450,160,0,1,6.3,90000,0,0,0,1,0,0
2018,20900,160,0,1,6.6,74700,0,0,0,1,0,0
2018,19990,160,1,1,6,90000,0,0,0,1,0,0
2018,20780,179,0,0,4.8,78779,0,0,0,1,0,0
2018,23300,179,0,0,5.5,51000,0,0,0,1,0,0
2018,10400,160,1,1,5.8,174845,0,0,0,1,0,0
2018,19990,165,1,1,6.4,75137,0,0,0,1,0,0
2018,16970,165,1,1,6.3,84234,0,0,0,1,0,0
2018,20888,150,0,0,4.9,47271,0,0,0,1,0,0
2018,21900,165,1,1,6.4,80000,0,0,0,1,0,0
2018,19990,150,0,0,4.8,53236,0,0,0,1,0,0
2018,15950,150,1,0,5,62004,0,0,0,1,0,0
2018,19990,140,0,1,4.2,122000,0,0,0,1,0,0
2018,18880,211,0,0,5.2,147000,0,0,0,1,0,0
2018,17950,165,1,1,6.4,71609,0,0,0,1,0,0
2018,18990,211,0,0,5.2,111000,0,0,0,1,0,0
2018,23490,150,0,0,5,94224,0,0,0,1,0,0
2018,20950,179,0,0,5.3,100000,0,0,0,1,0,0
2018,13949,150,1,0,4.4,150000,0,0,0,1,0,0
2018,17270,203,0,1,7.3,66000,0,0,0,1,0,0
2018,18900,165,0,1,7.3,110000,0,0,0,1,0,0
2018,21999,203,0,1,8,72814,0,0,0,1,0,0
2018,19500,179,0,0,5.3,111550,0,0,0,1,0,0
2018,22500,165,0,1,7.5,50990,0,0,0,1,0,0
2018,19990,150,1,0,4.8,48800,0,0,0,1,0,0
2018,17950,165,1,1,5.9,84450,0,0,0,1,0,0
2018,12990,150,0,0,4.9,229950,0,0,0,1,0,0
2018,20390,150,0,0,5,94500,0,0,0,1,0,0
2018,18490,150,0,0,4.9,83000,0,0,0,1,0,0
2018,16650,150,1,0,4.8,128000,0,0,1,0,0,0
2018,12890,179,0,0,4.6,223000,0,0,1,0,0,0
2018,21299,150,0,0,5,74500,0,0,1,0,0,0
2018,22990,165,1,1,6.4,57294,0,0,1,0,0,0
2018,20650,179,0,0,5.3,105000,0,0,0,0,1,0
2018,18950,160,1,1,6,49515,0,0,0,0,1,0
2018,18490,165,1,1,7.6,58547,0,0,0,0,1,0
2018,19999,165,1,1,6.4,38728,0,0,0,0,1,0
2018,17890,150,0,0,5,110800,0,0,0,0,1,0
2018,9999,150,0,0,4.9,289896,0,0,0,0,1,0
2018,20450,165,1,1,6.6,73853,0,0,0,0,1,0
2018,20450,165,1,1,6.6,73853,0,0,0,0,1,0
2018,16680,120,1,0,4.2,100000,0,0,0,0,1,0
2018,12499,150,1,0,4.2,118077,0,0,0,0,1,0
2018,17490,179,0,0,5.1,139860,0,0,0,0,1,0
2018,43000,179,1,0,4.9,109820,0,0,0,0,1,0
2018,16479,211,0,0,5,167103,0,0,0,0,1,0
2018,24990,239,0,1,7.6,64500,0,0,0,0,1,0
2018,19990,179,0,0,5.3,103350,0,0,0,0,1,0
2018,14499,211,0,0,5.2,159950,0,0,0,0,1,0
2018,19998,179,1,0,4.4,60000,0,0,0,0,1,0
2018,19830,160,1,1,6,41478,0,0,0,0,1,0
2018,17990,165,1,1,6.4,72480,0,0,0,0,1,0
2018,29999,160,0,1,6.6,82000,0,0,0,0,1,0
2018,17999,211,0,0,5.2,105000,0,0,0,0,1,0
2018,19990,179,1,0,4.5,85464,0,0,0,0,1,0
2018,28999,179,0,0,5.1,162000,0,0,0,0,1,0
2018,18460,160,1,1,5.9,73186,0,0,0,0,1,0
2018,23000,203,0,1,8,48000,0,0,0,0,1,0
2018,13750,150,1,0,4.4,162447,0,0,0,0,1,0
2018,19790,150,1,0,4.8,34391,0,0,0,0,1,0
2018,28900,179,0,0,5.4,64090,0,0,0,0,1,0
2018,13900,150,0,0,4.9,174000,0,0,0,0,1,0
2018,16990,150,0,0,5,108400,0,0,0,0,1,0
2018,20990,179,0,0,5.4,103800,0,0,0,0,1,0
2018,14649,150,1,0,4.4,128000,0,1,0,0,0,0
2018,14900,150,1,0,4.8,150000,0,1,0,0,0,0
2018,16979,179,0,0,4.9,99940,0,1,0,0,0,0
2018,18999,179,1,0,4.5,97000,0,1,0,0,0,0
2018,20950,179,0,0,5.3,59246,0,1,0,0,0,0
2018,13749,150,1,0,4.4,140000,0,1,0,0,0,0
2018,15500,179,0,0,5.3,135900,0,1,0,0,0,0
2018,14850,165,1,1,6.3,108500,0,1,0,0,0,0
2018,19799,179,0,0,5.3,74397,0,1,0,0,0,0
2018,14850,160,0,1,6.6,120900,0,1,0,0,0,0
2018,16695,179,1,0,5.1,110838,0,1,0,0,0,0
2018,11797,179,0,0,4.9,240000,0,1,0,0,0,0
2018,17999,150,1,0,4.8,78000,0,1,0,0,0,0
2018,15999,150,1,0,4.8,111500,0,1,0,0,0,0
2018,15450,150,0,0,4.9,146000,0,1,0,0,0,0
2018,16850,150,1,0,4.4,123400,0,1,0,0,0,0
2018,15999,150,1,0,4.8,56000,0,1,0,0,0,0
2018,15490,120,1,0,3.8,79000,0,1,0,0,0,0
2018,17990,150,1,0,4.8,95000,0,1,0,0,0,0
2018,29840,165,0,1,7.5,59300,0,1,0,0,0,0
2018,22990,165,1,1,6.3,57273,0,1,0,0,0,0
2018,13289,150,0,0,5,171075,0,1,0,0,0,0
2018,22990,160,1,1,6,60850,0,1,0,0,0,0
2018,21330,179,1,0,4.8,117631,0,1,0,0,0,0
2018,21500,203,0,1,8,93000,0,1,0,0,0,0
2018,22840,150,0,0,4.9,47521,0,1,0,0,0,0
2018,22740,150,1,0,4.4,24456,0,1,0,0,0,0
2018,15480,150,1,0,4.4,131000,0,1,0,0,0,0
2018,23490,203,0,1,7.6,44500,0,1,0,0,0,0
2018,25490,203,0,1,7.6,69800,0,1,0,0,0,0
2018,13485,150,0,0,4.9,175000,0,1,0,0,0,0
2018,24955,179,0,0,5.3,52600,0,1,0,0,0,0
2018,13990,150,1,0,4.4,145300,0,1,0,0,0,0
2018,24990,150,0,0,5,43980,0,1,0,0,0,0
2018,13999,150,1,0,4.4,158200,0,1,0,0,0,0
2018,20950,150,0,0,4.9,90875,0,1,0,0,0,0
2018,17390,165,0,1,7.5,79500,0,0,0,0,0,1
2018,26990,179,0,0,5.5,53000,0,0,0,0,0,1
2018,12750,203,0,1,7.4,61339,0,0,0,0,0,1
2018,22495,211,0,0,5,70980,0,0,0,0,0,1
2018,10950,165,1,1,6.4,46100,0,0,0,0,0,1
2018,17950,150,0,0,5,81100,0,0,0,0,0,1
2018,19890,150,0,0,5,64481,0,0,0,0,0,1
2018,11599,120,1,0,4.2,182666,0,0,0,0,0,1
2018,26840,179,0,0,5.2,22763,0,0,0,0,0,1
2018,19980,165,0,1,7.5,72900,0,0,0,0,0,1
2018,12000,179,0,0,5.3,210750,0,0,0,0,0,1
2018,21950,160,0,1,6.3,31500,0,0,0,0,0,1
2018,21990,150,1,0,5,29000,0,0,0,0,0,1
2018,14990,165,1,1,6.4,83000,0,0,0,0,0,1
2018,17900,211,0,0,5.2,83527,0,0,0,0,0,1
2018,26880,211,0,0,5.2,40000,0,0,0,0,0,1
2018,25990,239,0,1,7.4,66017,0,0,0,0,0,1
2018,17990,150,0,0,4.4,62965,0,0,0,0,0,1
2018,20120,150,1,0,4.8,43805,0,0,0,0,0,1
2018,22290,179,0,0,5.3,95600,0,0,0,0,0,1
2018,25950,165,0,1,7.5,55400,0,0,0,0,0,1
2018,17390,150,0,0,6.4,80000,0,0,0,0,0,1
2019,21990,150,0,0,5.1,82662,0,0,0,0,0,0
2019,19990,179,0,0,5.1,113295,0,0,0,0,0,0
2019,23990,165,1,1,6.5,47250,1,0,0,0,0,0
2019,23890,190,0,0,5.7,100255,1,0,0,0,0,0
2019,18450,150,0,0,4.8,120750,1,0,0,0,0,0
2019,22999,179,0,0,5.1,36000,1,0,0,0,0,0
2019,21490,190,0,0,5.7,100390,1,0,0,0,0,0
2019,18950,190,0,0,5.1,89066,1,0,0,0,0,0
2019,18890,150,0,0,5,125650,1,0,0,0,0,0
2019,13779,150,1,0,4.6,149950,1,0,0,0,0,0
2019,36000,190,0,0,4.9,72842,1,0,0,0,0,0
2019,23990,190,0,0,5.4,91928,1,0,0,0,0,0
2019,23900,150,1,0,4.7,57800,1,0,0,0,0,0
2019,18950,165,0,1,7.5,66760,1,0,0,0,0,0
2019,22995,179,0,0,5.6,76800,0,0,0,0,0,0
2019,20000,150,1,0,4.8,56666,0,0,0,0,0,0
2019,20695,165,1,1,6.4,26500,0,0,0,1,0,0
2019,15750,165,1,1,7.2,72700,0,0,0,1,0,0
2019,26090,190,0,0,6.1,57765,0,0,0,1,0,0
2019,20724,165,1,1,6.5,23224,0,0,0,1,0,0
2019,15470,150,0,0,5.2,123131,0,0,0,1,0,0
2019,18600,165,1,1,6.4,49980,0,0,0,1,0,0
2019,20900,150,0,0,4.9,79300,0,0,0,1,0,0
2019,23990,150,0,0,5.1,49575,0,0,0,1,0,0
2019,19950,190,0,0,5.1,118115,0,0,0,1,0,0
2019,18650,190,0,0,5.5,134075,0,0,0,1,0,0
2019,21000,150,0,0,4.4,76000,0,0,0,1,0,0
2019,29986,165,0,1,6.5,42157,0,0,0,0,0,0
2019,28999,120,1,0,4.7,50700,0,0,1,0,0,0
2019,18490,165,0,1,8.8,18250,0,0,1,0,0,0
2019,16790,150,0,0,6.1,44586,0,0,1,0,0,0
2019,20890,179,0,0,5.3,64740,0,0,1,0,0,0
2019,22900,165,1,1,6.4,23974,0,0,1,0,0,0
2019,21990,150,0,0,4.7,59753,0,0,1,0,0,0
2019,30750,179,0,0,6.3,59100,0,0,1,0,0,0
2019,23430,150,1,0,4.7,40023,0,0,1,0,0,0
2019,22450,179,0,0,5.3,76800,0,0,1,0,0,0
2019,23999,150,0,0,5.1,47400,0,0,0,0,1,0
2019,12800,179,0,0,5.3,153000,0,0,0,0,1,0
2019,21900,190,0,0,5.1,97458,0,0,0,0,1,0
2019,27750,190,0,0,5.4,29861,0,0,0,0,1,0
2019,32950,190,0,0,5.4,38000,0,0,0,0,1,0
2019,18950,190,0,0,4.9,131665,0,0,0,0,1,0
2019,13950,150,0,0,5,188000,0,1,0,0,0,0
2019,24000,165,1,1,6.4,49500,0,1,0,0,0,0
2019,20500,179,1,0,5,54200,0,1,0,0,0,0
2019,12499,179,1,0,4.8,185700,0,1,0,0,0,0
2019,23600,190,0,0,5.1,76682,0,1,0,0,0,0
2019,21640,165,0,1,7.5,27003,0,1,0,0,0,0
2019,17995,150,0,0,5.2,96245,0,1,0,0,0,0
2019,25390,179,0,0,5.3,48735,0,1,0,0,0,0
2019,13250,150,1,0,4.8,171900,0,1,0,0,0,0
2019,17620,165,1,1,6.4,106456,0,1,0,0,0,0
2019,26489,150,1,0,4.7,23000,0,1,0,0,0,0
2019,13770,179,0,0,5.3,185991,0,1,0,0,0,0
2019,13900,165,0,1,7.5,128831,0,1,0,0,0,0
2019,13950,150,0,0,5,188000,0,1,0,0,0,0
2019,14870,150,0,0,5.2,134095,0,1,0,0,0,0
2019,17999,150,0,0,4.9,99500,0,1,0,0,0,0
2019,9990,150,0,0,5,59300,0,1,0,0,0,0
2019,16400,150,0,0,5,89095,0,1,0,0,0,0
2019,13990,150,1,0,4.8,149788,0,1,0,0,0,0
2019,29495,190,0,0,5.1,29980,0,1,0,0,0,0
2019,19200,150,0,0,5.1,94800,0,1,0,0,0,0
2019,25390,150,0,0,4.8,75000,0,1,0,0,0,0
2019,14980,150,1,0,4.7,105113,0,1,0,0,0,0
2019,14042,150,0,0,5.1,140970,0,1,0,0,0,0
2019,18990,150,0,0,5.1,121476,0,1,0,0,0,0
2019,23799,165,1,1,6.4,33500,0,1,0,0,0,0
2019,28490,150,1,0,4.7,39738,0,1,0,0,0,0
2019,18470,165,0,1,7.5,73180,0,1,0,0,0,0
2019,24184,165,0,1,7.5,80000,0,1,0,0,0,0
2019,18290,150,1,0,4.8,47300,0,1,0,0,0,0
2019,29996,190,0,0,5.4,48500,0,1,0,0,0,0
2019,19990,150,1,0,4.6,64000,0,1,0,0,0,0
2019,23399,190,0,0,5.4,67445,0,0,0,0,0,1
2019,19925,165,0,1,7.6,40300,0,0,0,0,0,1
2019,16999,165,1,1,6.3,42000,0,0,0,0,0,1
2019,23390,190,0,0,5.1,72890,0,0,0,0,0,1
2019,17777,150,1,0,4.5,88000,0,0,0,0,0,1
2019,15995,150,0,0,5.1,121985,0,0,0,0,0,1
2019,18250,150,0,0,5.1,77500,0,0,0,0,0,1
2019,18990,179,0,0,5.1,178980,0,0,0,0,0,1
2019,19900,165,0,1,7.5,65800,0,0,0,0,0,1
2019,15950,165,0,1,7.5,95811,0,0,0,0,0,1
2020,33350,150,0,0,5.5,24500,1,0,0,0,0,0
2020,30400,190,0,0,5.2,37000,1,0,0,0,0,0
2020,21199,150,1,0,4.7,33890,1,0,0,0,0,0
2020,29490,190,0,0,5.8,48236,0,0,0,1,0,0
2020,24840,190,0,0,5.1,69274,0,0,0,1,0,0
2020,29690,190,0,0,5.8,48236,0,0,0,1,0,0
2020,15599,150,0,0,5.1,125228,0,0,0,1,0,0
2020,15980,190,0,0,5,189634,0,0,0,1,0,0
2020,24500,150,0,0,4.6,33000,0,0,0,1,0,0
2020,33990,190,0,0,5.2,18990,0,0,0,1,0,0
2020,20450,190,0,0,5.1,110005,0,0,0,1,0,0
2020,15890,150,0,0,4.9,135038,0,0,0,1,0,0
2020,34450,190,0,0,4.9,13480,0,0,1,0,0,0
2020,27840,190,0,0,5,73994,0,0,1,0,0,0
2020,15870,150,0,0,5,129332,0,1,0,0,0,0
2020,21900,150,0,0,4.9,49600,0,1,0,0,0,0
2020,21786,190,0,0,5,96700,0,1,0,0,0,0
2020,24860,150,0,0,4.8,25781,0,1,0,0,0,0
2020,24988,188,0,1,5.7,47412,0,1,0,0,0,0
2020,34580,190,0,0,4.9,26080,0,1,0,0,0,0
2020,21900,190,0,0,4.7,106126,0,1,0,0,0,0
2020,24988,188,0,1,5.7,47412,0,1,0,0,0,0
2020,34980,150,0,0,4.6,86614,0,1,0,0,0,0
