"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2013,11590,90,0,1,5.3,86000,0,0,0,0,1,0
2013,5990,105,1,0,4.2,238592,0,0,0,0,1,0
2013,14999,90,1,0,4.3,205500,0,0,0,0,1,0
2013,9900,90,1,1,5.1,100000,0,0,0,0,1,0
2013,5800,69,1,1,5.5,161852,0,0,0,0,1,0
2013,9950,69,1,1,5.5,63332,0,0,0,0,1,0
2013,7990,69,1,1,5.5,92150,0,0,0,0,1,0
2013,5900,86,1,1,5.8,150000,0,1,0,0,0,0
2013,5999,90,1,0,4.2,197000,0,1,0,0,0,0
2013,6990,60,1,1,5.5,92800,0,1,0,0,0,0
2013,6499,75,1,0,3.8,167000,0,1,0,0,0,0
2013,5500,60,1,1,5.5,171468,0,1,0,0,0,0
2013,6299,75,1,0,3.8,188500,0,1,0,0,0,0
2013,10690,105,0,1,5.3,88000,0,1,0,0,0,0
2013,6499,75,1,0,3.8,182082,0,1,0,0,0,0
2013,6700,60,1,1,5.5,110000,0,1,0,0,0,0
2013,7999,69,1,1,5.2,99000,0,1,0,0,0,0
2013,8500,90,1,0,4.2,177777,0,1,0,0,0,0
2013,9790,69,1,1,5.2,79610,0,1,0,0,0,0
2013,8990,86,1,1,6.1,156800,0,1,0,0,0,0
2013,8250,75,1,0,3.3,138500,0,1,0,0,0,0
2013,10990,75,1,0,3.8,80078,0,1,0,0,0,0
2013,7990,69,1,1,5.5,125000,0,1,0,0,0,0
2013,8350,75,1,0,3.4,125000,0,1,0,0,0,0
2013,10999,75,1,0,3.8,98650,0,1,0,0,0,0
2013,8990,69,1,1,5.5,102000,0,1,0,0,0,0
2013,6590,90,1,1,5.1,129000,0,1,0,0,0,0
2013,9690,105,1,1,5.3,92738,0,0,0,0,0,1
2013,4500,60,1,1,5.5,151100,0,0,0,0,0,1
2013,10790,105,1,1,5.3,69000,0,0,0,0,0,1
2013,8250,75,1,0,3.8,73600,0,0,0,0,0,1
2013,5470,60,1,1,5.5,136500,0,0,0,0,0,1
2013,5500,69,1,1,5.2,141638,0,0,0,0,0,1
2013,7490,90,1,0,4.2,148750,0,0,0,0,0,1
2013,8490,90,0,1,5.3,187000,0,0,0,0,0,1
2013,6999,60,1,1,5.5,120000,0,0,0,0,0,1
2013,8999,69,1,1,5.5,89574,0,0,0,0,0,1
2013,15345,140,0,1,4.5,79998,0,0,0,0,0,1
2013,9995,105,1,1,5.3,89300,0,0,0,0,0,1
2013,5980,60,1,1,5.5,110000,0,0,0,0,0,1
2013,8949,60,1,1,5.5,84865,0,0,0,0,0,1
2013,8550,75,1,0,3.4,94404,0,0,0,0,0,1
2013,8990,86,1,1,5.8,114545,0,0,0,0,0,1
2013,9990,90,1,1,5.1,48000,0,0,0,0,0,1
2013,7000,90,1,1,5.3,180000,0,0,0,0,0,1
2013,10670,105,1,1,5.3,123762,0,0,0,0,0,1
2013,6200,60,1,1,5.5,165000,0,0,0,0,0,1
2013,7500,60,1,1,5.5,106658,0,0,0,0,0,1
2013,4900,75,1,0,3.8,250000,0,0,0,0,0,1
2013,27999,220,1,1,7.5,36598,0,0,0,0,0,1
2013,4800,60,1,1,5.5,159000,0,0,0,0,0,1
2013,15399,220,1,1,7.5,124518,0,0,0,0,0,1
2013,11900,69,1,1,5.5,44800,0,0,0,0,0,1
2013,12980,90,1,0,4.2,66500,0,0,0,0,0,1
2013,7900,60,1,1,5.5,121027,0,0,0,0,0,1
2013,7690,60,1,1,5.5,103559,0,0,0,0,0,1
2013,10499,69,1,1,5.7,93588,0,0,0,0,0,1
2013,8890,60,1,1,5.5,78000,0,0,0,0,0,1
2013,8500,60,1,1,5.5,62000,0,0,0,0,0,1
2013,9260,105,1,1,5.3,133800,0,0,0,0,0,1
2013,6990,90,1,0,4.2,149500,0,0,0,0,0,1
2013,6450,90,1,1,5.1,160200,0,0,0,0,0,1
2013,9950,90,0,1,5.3,129200,0,0,0,0,0,1
2014,9990,90,1,0,3.6,92920,1,0,0,0,0,0
2014,19480,150,0,1,7,108000,1,0,0,0,0,0
2014,12990,150,0,1,7,110000,1,0,0,0,0,0
2014,3990,75,1,0,3.8,225000,1,0,0,0,0,0
2014,6990,90,1,0,3.7,176061,1,0,0,0,0,0
2014,9777,90,1,1,5.1,75886,1,0,0,0,0,0
2014,7777,75,1,1,4.8,150000,1,0,0,0,0,0
2014,10700,110,1,1,4.8,93300,1,0,0,0,0,0
2014,12990,179,0,1,5.9,100000,1,0,0,0,0,0
2014,6980,60,1,1,5,84074,1,0,0,0,0,0
2014,8999,110,1,1,4.8,126300,1,0,0,0,0,0
2014,8500,75,1,1,4.8,101839,1,0,0,0,0,0
2014,9390,60,1,1,4.7,61930,1,0,0,0,0,0
2014,8099,69,1,1,5.5,148000,1,0,0,0,0,0
2014,9000,60,1,1,5,102000,1,0,0,0,0,0
2014,7777,60,1,1,5,106200,0,0,0,1,0,0
2014,9990,110,1,1,4.8,90120,0,0,0,1,0,0
2014,9820,75,1,1,5.1,63571,0,0,0,1,0,0
2014,13250,90,1,1,4.9,135000,0,0,0,1,0,0
2014,10500,90,0,1,5.3,142429,0,0,0,1,0,0
2014,11900,90,0,1,5.3,100000,0,0,0,1,0,0
2014,8490,60,1,1,5.5,96000,0,0,0,1,0,0
2014,8500,60,1,1,5,42163,0,0,0,1,0,0
2014,9500,69,1,1,5.5,75600,0,0,0,1,0,0
2014,10020,75,1,1,5.1,63571,0,0,0,1,0,0
2014,8200,75,1,1,4.8,96000,0,0,0,1,0,0
2014,11790,105,1,0,3.4,125694,0,0,0,1,0,0
2014,8990,69,1,1,5.5,87000,0,0,0,1,0,0
2014,10000,69,1,1,5.5,50000,0,0,0,1,0,0
2014,10500,90,1,1,4.7,113000,0,0,0,1,0,0
2014,15400,110,0,1,4.7,26500,0,0,1,0,0,0
2014,9990,105,1,1,5,96000,0,0,1,0,0,0
2014,8590,90,1,1,5.1,127337,0,0,1,0,0,0
2014,9800,60,1,1,4.7,26600,0,0,1,0,0,0
2014,8790,90,1,1,4.9,118700,0,0,1,0,0,0
2014,7000,75,1,0,3.8,143000,0,0,1,0,0,0
2014,9999,75,1,1,4.8,72300,0,0,1,0,0,0
2014,24890,90,1,1,4.7,146750,0,0,1,0,0,0
2014,12950,60,1,1,5,159600,0,0,1,0,0,0
2014,14490,90,0,1,4.7,67950,0,0,1,0,0,0
2014,11500,110,1,1,5,43743,0,0,0,0,1,0
2014,7999,60,1,1,5.5,87500,0,0,0,0,1,0
2014,7430,60,1,1,5,98984,0,0,0,0,1,0
2014,9800,75,1,1,5.1,101300,0,0,0,0,1,0
2014,9990,90,1,1,4.9,77500,0,0,0,0,1,0
2014,10390,90,0,1,4.7,103500,0,0,0,0,1,0
2014,6200,60,1,1,5,164000,0,0,0,0,1,0
2014,8500,75,1,1,4.8,65000,0,0,0,0,1,0
2014,9690,90,1,1,5.1,103850,0,0,0,0,1,0
2014,7680,75,1,1,5.1,125000,0,0,0,0,1,0
2014,4499,90,1,1,4.9,278000,0,0,0,0,1,0
2014,8490,60,1,1,5,72000,0,0,0,0,1,0
2014,11499,90,1,1,5.1,42000,0,0,0,0,1,0
2014,7100,75,1,0,3.6,145604,0,0,0,0,1,0
2014,8990,90,1,0,3.6,109000,0,0,0,0,1,0
2014,13440,90,1,1,5.1,22093,0,0,0,0,1,0
2014,7900,75,1,1,5.1,112615,0,0,0,0,1,0
2014,10990,90,1,1,4.7,60150,0,0,0,0,1,0
2014,9100,90,1,1,4.7,108306,0,0,0,0,1,0
2014,10950,150,1,1,4.8,136400,0,0,0,0,1,0
2014,11400,90,1,1,5.3,40000,0,0,0,0,1,0
2014,15950,150,1,1,4.8,64700,0,0,0,0,1,0
2014,8990,90,1,1,5.1,115200,0,0,0,0,1,0
2014,5750,75,1,0,3.8,212000,0,0,0,0,1,0
2014,6950,60,1,1,5.5,133000,0,0,0,0,1,0
2014,5999,60,1,1,4.7,169000,0,0,0,0,1,0
2014,11190,60,1,1,4.7,36925,0,0,0,0,1,0
2014,13200,90,0,1,5.3,82350,0,0,0,0,1,0
2014,8500,75,1,0,3.4,124000,0,0,0,0,1,0
2014,12990,90,1,1,4.7,69999,0,0,0,0,1,0
2014,9600,75,1,1,4.8,45000,0,0,0,0,1,0
2014,9890,90,1,1,4.6,92400,0,0,0,0,1,0
2014,12790,90,1,1,4.9,38840,0,0,0,0,1,0
2014,7900,69,1,1,5.2,110000,0,0,0,0,1,0
2014,10490,75,1,1,5.1,42744,0,0,0,0,1,0
2014,8200,75,1,0,3.4,123000,0,0,0,0,1,0
2014,8900,90,1,1,4.7,117000,0,0,0,0,1,0
2014,8980,60,1,1,5,76927,0,1,0,0,0,0
2014,7998,75,1,1,4.8,88500,0,1,0,0,0,0
2014,11990,75,1,1,5.1,4444,0,1,0,0,0,0
2014,10980,90,0,1,4.7,120300,0,1,0,0,0,0
2014,10990,105,1,1,5.3,44012,0,1,0,0,0,0
2014,15999,90,0,1,4.9,36928,0,1,0,0,0,0
2014,11740,90,1,1,4.7,60955,0,1,0,0,0,0
2014,7090,69,1,1,5.2,133200,0,1,0,0,0,0
2014,10990,69,1,1,5.5,50023,0,1,0,0,0,0
2014,11999,90,1,1,4.9,82000,0,1,0,0,0,0
2014,8499,60,1,1,5,96851,0,1,0,0,0,0
2014,7590,60,1,1,5.5,73000,0,1,0,0,0,0
2014,13900,110,0,1,4.7,58500,0,1,0,0,0,0
2014,10480,90,1,1,4.7,73312,0,1,0,0,0,0
2014,10990,105,1,0,3.6,121635,0,1,0,0,0,0
2014,16900,60,1,1,5,107300,0,1,0,0,0,0
2014,9900,90,1,0,3.4,130000,0,1,0,0,0,0
2014,7799,69,1,1,5.5,114800,0,1,0,0,0,0
2014,5599,60,1,0,4.7,245412,0,1,0,0,0,0
2014,8599,75,1,0,3.8,90000,0,1,0,0,0,0
2014,6900,60,1,1,5,166000,0,1,0,0,0,0
2014,6999,60,1,1,5.5,148000,0,1,0,0,0,0
2014,5800,90,1,0,3.5,193500,0,1,0,0,0,0
2014,12495,86,0,1,5.5,67261,0,1,0,0,0,0
2014,4999,60,1,1,5.5,200000,0,0,0,0,0,1
2014,7700,86,1,1,5.8,155500,0,0,0,0,0,1
2014,12590,90,1,1,4.7,11800,0,0,0,0,0,1
2014,8500,86,1,1,5.9,93000,0,0,0,0,0,1
2014,13450,179,0,1,5.9,117631,0,0,0,0,0,1
2014,10470,110,1,1,4.8,79900,0,0,0,0,0,1
2014,8860,60,1,1,5.5,71657,0,0,0,0,0,1
2014,7499,90,1,1,4.7,165000,0,0,0,0,0,1
2014,15990,110,0,1,5.1,63232,0,0,0,0,0,1
2014,8750,75,1,0,3.6,106511,0,0,0,0,0,1
2014,13500,90,0,1,4.7,63900,0,0,0,0,0,1
2014,13990,105,1,1,5.3,81900,0,0,0,0,0,1
2014,8800,90,1,1,4.7,121000,0,0,0,0,0,1
2014,11980,90,1,1,5.4,41253,0,0,0,0,0,1
2014,8000,75,1,1,5.1,139000,0,0,0,0,0,1
2014,8990,69,1,1,5.2,104492,0,0,0,0,0,1
2014,12999,110,1,1,4.8,84045,0,0,0,0,0,1
2014,15845,110,0,1,4.7,41300,0,0,0,0,0,1
2014,10990,110,1,1,4.8,127900,0,0,0,0,0,1
2014,16990,105,1,1,5.3,89192,0,0,0,0,0,1
2014,12680,90,1,1,5.1,59820,0,0,0,0,0,1
2014,9390,90,1,1,5.1,99790,0,0,0,0,0,1
2014,7990,60,1,1,5.5,86000,0,0,0,0,0,1
2014,10980,75,1,0,3.8,104000,0,0,0,0,0,1
2014,11690,NA,1,1,5,134000,0,0,0,0,0,1
2014,18450,90,0,0,4.3,121674,0,0,0,0,0,1
2014,9495,90,1,1,5.1,130800,0,0,0,0,0,1
2014,9490,69,1,1,5.5,103990,0,0,0,0,0,1
2014,14500,69,1,1,5.5,108500,0,0,0,0,0,1
2015,10950,90,1,1,4.7,69000,1,0,0,0,0,0
2015,13990,150,1,1,4.8,106935,1,0,0,0,0,0
2015,9250,75,1,1,4.8,47500,1,0,0,0,0,0
2015,10980,90,1,1,4.7,67720,1,0,0,0,0,0
2015,6000,75,1,0,3.6,179000,1,0,0,0,0,0
2015,8990,90,1,0,3.6,121276,1,0,0,0,0,0
2015,9500,75,1,1,5.1,75041,1,0,0,0,0,0
2015,10999,90,1,0,3.6,108550,1,0,0,0,0,0
2015,9500,60,1,1,5,36500,1,0,0,0,0,0
2015,9900,60,1,1,5,49380,1,0,0,0,0,0
2015,13430,90,1,1,4.7,42732,1,0,0,0,0,0
2015,15000,90,0,0,3.7,140000,1,0,0,0,0,0
2015,14999,150,1,1,4.8,72000,1,0,0,0,0,0
2015,9390,75,1,1,4.8,118000,1,0,0,0,0,0
2015,6950,60,1,1,5,190137,1,0,0,0,0,0
2015,18450,60,1,1,5,109100,1,0,0,0,0,0
2015,8940,75,1,0,3.8,88000,1,0,0,0,0,0
2015,11999,60,1,1,5,26000,1,0,0,0,0,0
2015,10990,90,1,1,4.7,99000,1,0,0,0,0,0
2015,9700,90,1,0,3.4,85338,0,0,0,1,0,0
2015,10900,90,1,1,4.7,45650,0,0,0,1,0,0
2015,8800,90,1,0,3.4,83207,0,0,0,1,0,0
2015,9999,90,1,0,3.7,97000,0,0,0,1,0,0
2015,9750,75,1,1,4.8,87000,0,0,0,1,0,0
2015,8999,90,1,0,3.6,110500,0,0,0,1,0,0
2015,6990,60,1,1,5,148300,0,0,0,1,0,0
2015,11400,90,1,1,4.7,84400,0,0,0,1,0,0
2015,10500,110,1,1,4.8,69000,0,0,0,1,0,0
2015,10650,90,1,1,4.7,38500,0,0,0,1,0,0
2015,12900,90,0,1,4.7,36080,0,0,0,1,0,0
2015,10500,90,1,1,4.7,67440,0,0,0,1,0,0
2015,12940,90,0,1,4.7,96634,0,0,0,1,0,0
2015,12990,110,0,1,4.4,96720,0,0,0,1,0,0
2015,7990,60,1,1,5,99000,0,0,0,1,0,0
2015,8200,75,1,0,3.4,122000,0,0,0,1,0,0
2015,9900,60,1,1,5,60000,0,0,0,1,0,0
2015,8790,60,1,1,4.7,99950,0,0,0,1,0,0
2015,15999,110,0,1,4.7,54096,0,0,0,1,0,0
2015,11130,90,1,1,4.7,67856,0,0,0,1,0,0
2015,13980,90,0,1,4.7,51601,0,0,0,1,0,0
2015,18000,60,1,1,5,43950,0,0,0,1,0,0
2015,12900,90,0,0,3.7,110900,0,0,0,1,0,0
2015,8999,90,1,0,3.4,149000,0,0,0,1,0,0
2015,8999,60,1,1,4.7,82000,0,0,0,1,0,0
2015,9900,90,1,1,4.7,133000,0,0,0,1,0,0
2015,12410,110,1,1,4.8,58676,0,0,0,1,0,0
2015,12950,90,0,0,3.7,99850,0,0,0,1,0,0
2015,8490,75,1,1,5.1,123000,0,0,0,1,0,0
2015,8000,60,1,1,5,73732,0,0,0,1,0,0
2015,10600,90,1,1,4.7,116000,0,0,0,1,0,0
2015,10190,90,1,1,4.7,100000,0,0,0,1,0,0
2015,12490,90,1,1,4.7,57000,0,0,0,1,0,0
2015,10939,60,1,1,5,90265,0,0,0,1,0,0
2015,12480,105,1,0,3.6,113000,0,0,1,0,0,0
2015,12990,90,1,1,4.7,49842,0,0,1,0,0,0
2015,5990,60,1,1,5,146000,0,0,1,0,0,0
2015,13900,110,1,1,5.1,77295,0,0,1,0,0,0
2015,12700,90,0,1,4.7,79853,0,0,1,0,0,0
2015,9800,75,1,0,3.6,108718,0,0,1,0,0,0
2015,8250,60,1,1,4.7,85002,0,0,1,0,0,0
2015,12299,90,1,1,4.7,79682,0,0,1,0,0,0
2015,12490,90,1,1,4.7,92530,0,0,1,0,0,0
2015,13980,192,0,1,5.6,137000,0,0,1,0,0,0
2015,8200,75,1,1,4.8,73000,0,0,1,0,0,0
2015,14690,90,0,1,4.7,7995,0,0,1,0,0,0
2015,11947,90,1,1,4.7,36294,0,0,1,0,0,0
2015,8900,60,1,1,4.7,81800,0,0,1,0,0,0
2015,9990,75,1,1,5.1,70800,0,0,1,0,0,0
2015,10990,75,1,1,5.1,66093,0,0,1,0,0,0
2015,8999,90,0,0,3.7,159000,0,0,1,0,0,0
2015,8300,75,1,0,3.8,144000,0,0,1,0,0,0
2015,11900,90,1,1,4.7,69900,0,0,1,0,0,0
2015,12699,105,1,0,3.6,112500,0,0,1,0,0,0
2015,14490,90,0,1,4.7,39940,0,0,1,0,0,0
2015,13500,105,1,0,3.4,120921,0,0,0,0,1,0
2015,6999,75,1,1,4.8,163021,0,0,0,0,1,0
2015,13870,192,0,1,5.6,142270,0,0,0,0,1,0
2015,11700,90,1,1,4.7,51500,0,0,0,0,1,0
2015,13999,192,1,1,6,101000,0,0,0,0,1,0
2015,10500,90,1,1,4.7,77000,0,0,0,0,1,0
2015,14900,192,1,1,6,110144,0,0,0,0,1,0
2015,8500,105,1,0,3.4,150000,0,0,0,0,1,0
2015,10990,90,1,1,4.7,116000,0,0,0,0,1,0
2015,14999,192,1,1,6,115350,0,0,0,0,1,0
2015,12300,90,1,1,4.7,74000,0,0,0,0,1,0
2015,13999,90,0,1,4.7,25719,0,0,0,0,1,0
2015,15490,192,1,1,6,113000,0,0,0,0,1,0
2015,14499,90,0,1,4.9,72000,0,0,0,0,1,0
2015,11000,75,1,1,4.8,51027,0,0,0,0,1,0
2015,9790,75,1,1,4.8,83310,0,0,0,0,1,0
2015,6500,75,1,0,3.8,223000,0,0,0,0,1,0
2015,8490,75,1,1,4.8,129000,0,0,0,0,1,0
2015,6999,90,1,1,4.7,157211,0,0,0,0,1,0
2015,9999,75,1,1,5.1,73400,0,0,0,0,1,0
2015,8780,90,1,0,3.6,164900,0,0,0,0,1,0
2015,8000,75,1,0,3.6,147980,0,0,0,0,1,0
2015,13490,110,1,1,4.3,43581,0,0,0,0,1,0
2015,9900,90,1,0,3.4,120700,0,0,0,0,1,0
2015,10999,90,1,0,3.6,71500,0,0,0,0,1,0
2015,12250,110,1,1,5,104000,0,0,0,0,1,0
2015,10000,75,1,0,3.8,54511,0,0,0,0,1,0
2015,12500,90,0,1,4.7,92000,0,0,0,0,1,0
2015,17200,90,1,0,3.6,109922,0,0,0,0,1,0
2015,11500,110,1,1,4.8,57214,0,0,0,0,1,0
2015,10490,75,1,1,4.8,53850,0,1,0,0,0,0
2015,15290,192,0,1,6,87700,0,1,0,0,0,0
2015,14450,90,0,1,4.9,44031,0,1,0,0,0,0
2015,6400,90,1,0,3.7,189000,0,1,0,0,0,0
2015,12980,110,1,1,4.8,79800,0,1,0,0,0,0
2015,13199,90,0,0,3.7,71000,0,1,0,0,0,0
2015,9950,90,1,1,4.6,95400,0,1,0,0,0,0
2015,20900,75,1,0,3.8,150000,0,1,0,0,0,0
2015,12900,90,1,0,3.6,101750,0,1,0,0,0,0
2015,9850,75,1,1,5.1,128750,0,1,0,0,0,0
2015,12500,90,0,1,4.7,74000,0,1,0,0,0,0
2015,9990,75,1,1,5.1,91806,0,1,0,0,0,0
2015,12999,60,1,1,4.7,13043,0,1,0,0,0,0
2015,14250,110,0,1,4.7,78392,0,1,0,0,0,0
2015,10950,90,1,1,4.7,45200,0,1,0,0,0,0
2015,12990,60,1,1,5,38469,0,1,0,0,0,0
2015,14990,90,0,1,4.7,21650,0,1,0,0,0,0
2015,10900,75,1,1,4.8,49947,0,1,0,0,0,0
2015,10300,90,1,1,4.7,79000,0,1,0,0,0,0
2015,10398,90,1,0,3.6,126329,0,1,0,0,0,0
2015,13999,90,1,1,4.9,80000,0,0,0,0,0,1
2015,15500,192,0,1,5.6,127500,0,0,0,0,0,1
2015,5700,75,1,0,3.8,224000,0,0,0,0,0,1
2015,7850,90,1,1,4.7,145300,0,0,0,0,0,1
2015,11000,110,1,1,4.8,80000,0,0,0,0,0,1
2015,13400,110,1,1,4.3,98000,0,0,0,0,0,1
2015,12990,192,1,1,6,85522,0,0,0,0,0,1
2015,14490,110,1,1,5.1,48000,0,0,0,0,0,1
2015,12450,192,1,1,6,95453,0,0,0,0,0,1
2015,9500,75,1,1,4.8,85451,0,0,0,0,0,1
2015,6750,75,1,0,3.1,259671,0,0,0,0,0,1
2015,9500,75,1,1,4.8,93536,0,0,0,0,0,1
2015,18000,75,1,1,5.1,94503,0,0,0,0,0,1
2015,5790,60,1,1,5,111990,0,0,0,0,0,1
2015,14980,192,0,1,5.6,139980,0,0,0,0,0,1
2015,11690,110,1,1,4.8,125000,0,0,0,0,0,1
2015,9490,60,1,1,4.7,58428,0,0,0,0,0,1
2015,10900,75,1,1,4.8,48000,0,0,0,0,0,1
2015,21988,90,0,0,3.7,128000,0,0,0,0,0,1
2015,7999,75,1,0,3.6,132152,0,0,0,0,0,1
2015,10300,105,1,1,5.3,114250,0,0,0,0,0,1
2015,13799,110,0,1,4.7,99012,0,0,0,0,0,1
2015,11800,60,1,1,5,28000,0,0,0,0,0,1
2015,15290,90,0,1,4.7,48700,0,0,0,0,0,1
2015,12890,110,1,1,4.8,72500,0,0,0,0,0,1
2015,15300,90,1,1,4.9,10931,0,0,0,0,0,1
2015,12990,90,1,1,4.7,26337,0,0,0,0,0,1
2015,12990,90,1,1,4.7,26337,0,0,0,0,0,1
2016,11000,75,1,1,4.8,13600,1,0,0,0,0,0
2016,7790,90,1,1,4.7,171000,1,0,0,0,0,0
2016,9750,60,1,1,5,51000,1,0,0,0,0,0
2016,10900,90,1,1,4.7,108000,1,0,0,0,0,0
2016,11990,110,0,1,4.4,81000,1,0,0,0,0,0
2016,10450,90,1,1,4.7,92200,1,0,0,0,0,0
2016,8000,75,1,1,5.1,120000,1,0,0,0,0,0
2016,14990,110,0,1,4.7,78184,1,0,0,0,0,0
2016,9930,105,1,0,3.6,114370,1,0,0,0,0,0
2016,7990,75,1,1,5.1,150578,1,0,0,0,0,0
2016,10980,75,1,1,5.1,45200,1,0,0,0,0,0
2016,8799,60,1,1,4.7,88000,1,0,0,0,0,0
2016,9990,75,1,1,5.1,106000,1,0,0,0,0,0
2016,10500,90,1,1,4.7,96447,1,0,0,0,0,0
2016,15990,110,0,1,4.7,54790,1,0,0,0,0,0
2016,12490,60,1,1,4.7,34000,1,0,0,0,0,0
2016,11550,90,1,1,4.7,78180,1,0,0,0,0,0
2016,11990,75,1,1,4.8,71655,1,0,0,0,0,0
2016,11690,90,1,1,4.7,86200,1,0,0,0,0,0
2016,13950,90,1,1,4.7,70000,1,0,0,0,0,0
2016,10199,60,1,1,4.8,31000,1,0,0,0,0,0
2016,9490,60,1,1,5,97990,1,0,0,0,0,0
2016,12590,90,1,1,4.7,34100,1,0,0,0,0,0
2016,6990,75,1,1,5.1,152000,0,0,0,1,0,0
2016,10490,90,1,0,3.4,140000,0,0,0,1,0,0
2016,14980,110,0,1,4.7,76400,0,0,0,1,0,0
2016,7990,90,1,1,4.7,164000,0,0,0,1,0,0
2016,11690,90,1,1,4.7,75000,0,0,0,1,0,0
2016,11499,110,1,1,4.8,80000,0,0,0,1,0,0
2016,7990,75,1,0,3.8,142698,0,0,0,1,0,0
2016,9650,90,1,0,3.6,106000,0,0,0,1,0,0
2016,15991,90,1,0,3.6,115000,0,0,0,1,0,0
2016,13900,90,0,1,4.6,49890,0,0,0,1,0,0
2016,14949,110,1,1,4.8,28634,0,0,0,1,0,0
2016,9690,90,1,0,3.4,105655,0,0,0,1,0,0
2016,16990,90,0,1,4.7,36073,0,0,0,1,0,0
2016,11499,105,1,0,3.9,128200,0,0,0,1,0,0
2016,13490,110,1,1,4.8,57700,0,0,0,1,0,0
2016,9800,90,1,1,4.7,99890,0,0,0,1,0,0
2016,10990,60,1,1,5,60000,0,0,0,1,0,0
2016,9599,75,1,1,5.1,100000,0,0,0,1,0,0
2016,12800,90,1,1,4.7,76650,0,0,0,1,0,0
2016,14299,90,0,1,4.7,69911,0,0,0,1,0,0
2016,10990,75,1,1,5.1,57000,0,0,0,1,0,0
2016,16100,110,0,1,4.7,63000,0,0,1,0,0,0
2016,14950,90,0,1,4.7,68000,0,0,1,0,0,0
2016,14490,90,1,1,4.7,30364,0,0,1,0,0,0
2016,16950,75,1,0,3.6,118000,0,0,1,0,0,0
2016,13990,90,1,1,4.7,52159,0,0,1,0,0,0
2016,6800,60,1,1,5,126300,0,0,1,0,0,0
2016,10999,90,1,0,3.6,96780,0,0,1,0,0,0
2016,16990,192,0,1,5.6,43602,0,0,1,0,0,0
2016,14490,90,0,1,4.7,21000,0,0,1,0,0,0
2016,13780,110,1,1,4.3,72295,0,0,1,0,0,0
2016,9500,60,1,1,5.5,84000,0,0,1,0,0,0
2016,10350,95,1,1,4.1,120331,0,0,1,0,0,0
2016,11300,60,1,1,5,28900,0,0,1,0,0,0
2016,10999,75,1,1,5.1,105751,0,0,1,0,0,0
2016,11900,75,1,1,5.1,32000,0,0,1,0,0,0
2016,16600,192,0,1,5.6,99500,0,0,1,0,0,0
2016,15950,192,1,1,6,69998,0,0,1,0,0,0
2016,11000,75,1,1,5.1,82000,0,0,1,0,0,0
2016,11490,90,1,0,3.6,88584,0,0,0,0,1,0
2016,8900,60,1,1,5,110137,0,0,0,0,1,0
2016,8499,90,1,0,3.6,155200,0,0,0,0,1,0
2016,10900,90,1,1,4.7,58000,0,0,0,0,1,0
2016,13900,150,0,1,4.7,110000,0,0,0,0,1,0
2016,8499,60,1,1,5,69000,0,0,0,0,1,0
2016,13800,90,1,1,4.7,47612,0,0,0,0,1,0
2016,39989,75,1,1,5.1,67055,0,0,0,0,1,0
2016,18990,90,1,0,3.6,100000,0,0,0,0,1,0
2016,35000,110,1,1,4.8,42985,0,0,0,0,1,0
2016,17290,192,0,1,5.6,42484,0,0,0,0,1,0
2016,12449,110,1,1,4.8,57500,0,0,0,0,1,0
2016,19900,90,1,1,4.7,86394,0,0,0,0,1,0
2016,29730,192,0,1,5.6,112270,0,0,0,0,1,0
2016,13380,110,1,1,4.3,44949,0,0,0,0,1,0
2016,13500,90,1,1,4.7,38920,0,0,0,0,1,0
2016,14990,192,1,1,6,118029,0,0,0,0,1,0
2016,9200,90,1,1,4.7,116400,0,0,0,0,1,0
2016,11500,75,1,0,3.4,142355,0,0,0,0,1,0
2016,9650,75,1,1,5.1,65000,0,0,0,0,1,0
2016,11830,90,1,1,4.7,53476,0,0,0,0,1,0
2016,13990,90,0,1,4.7,44500,0,0,0,0,1,0
2016,10890,90,1,1,4.7,76599,0,0,0,0,1,0
2016,13550,90,0,1,4.7,90000,0,0,0,0,1,0
2016,16980,192,1,1,6,80100,0,0,0,0,1,0
2016,8999,90,1,1,4.7,174000,0,0,0,0,1,0
2016,17900,90,0,0,3.7,132000,0,0,0,0,1,0
2016,11770,90,1,0,3.4,99980,0,0,0,0,1,0
2016,11490,90,1,1,4.7,97220,0,1,0,0,0,0
2016,10900,90,1,0,3.5,93000,0,1,0,0,0,0
2016,20900,90,1,0,3.6,214000,0,1,0,0,0,0
2016,25990,90,1,1,4.7,54000,0,1,0,0,0,0
2016,8880,90,1,0,3.6,166000,0,1,0,0,0,0
2016,8490,60,1,1,4.7,100000,0,1,0,0,0,0
2016,10490,90,1,0,3.6,92950,0,1,0,0,0,0
2016,16490,150,1,1,4.8,59800,0,1,0,0,0,0
2016,7990,90,1,0,3.6,219850,0,1,0,0,0,0
2016,10750,60,1,1,5,68500,0,1,0,0,0,0
2016,11480,90,1,0,3.6,84193,0,1,0,0,0,0
2016,10580,60,1,1,5,61662,0,1,0,0,0,0
2016,10899,90,1,0,3.6,119110,0,1,0,0,0,0
2016,11597,90,1,0,3.6,105721,0,1,0,0,0,0
2016,8990,60,1,1,5,119900,0,0,0,0,0,1
2016,16999,110,0,1,4.6,39500,0,0,0,0,0,1
2016,15190,110,1,1,4.8,35806,0,0,0,0,0,1
