"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2012,9500,122,1,1,6.5,127000,0,0,0,0,0,1
2012,12990,110,1,0,5.3,118000,0,0,0,0,0,1
2012,10800,140,0,0,6.3,223000,0,0,0,0,0,1
2012,8590,110,1,0,5.3,265018,0,0,0,0,0,1
2012,15490,170,1,0,6,86964,0,0,0,0,0,1
2012,11990,122,1,1,6.5,100000,0,0,0,0,0,1
2013,13990,140,1,0,5.3,103750,1,0,0,0,0,0
2013,14870,122,1,1,6.5,124343,1,0,0,0,0,0
2013,9900,122,1,1,6.5,108000,1,0,0,0,0,0
2013,15900,160,0,1,7.1,61000,1,0,0,0,0,0
2013,17990,177,0,0,5.9,124400,1,0,0,0,0,0
2013,17880,211,0,1,8.6,95000,1,0,0,0,0,0
2013,15800,177,0,0,5.9,154000,1,0,0,0,0,0
2013,13999,177,1,0,5.8,151611,1,0,0,0,0,0
2013,16995,160,0,1,7.1,97910,1,0,0,0,0,0
2013,16500,140,0,0,6.2,121990,1,0,0,0,0,0
2013,13900,140,0,0,6.2,194000,1,0,0,0,0,0
2013,14590,140,0,0,5.9,134130,0,0,0,1,0,0
2013,14490,140,0,0,6.3,138000,0,0,0,1,0,0
2013,16999,211,0,1,8.5,109333,0,0,0,1,0,0
2013,11800,122,1,1,6.5,82000,0,0,0,1,0,0
2013,17999,211,0,1,8.5,79700,0,0,0,1,0,0
2013,15990,177,0,0,5.9,83000,0,0,0,1,0,0
2013,16750,160,1,1,6.7,47500,0,0,0,1,0,0
2013,17999,177,0,0,5.9,73722,0,0,0,1,0,0
2013,10950,110,1,0,5.3,190000,0,0,0,1,0,0
2013,17000,177,0,0,5.9,165000,0,0,0,1,0,0
2013,13290,110,1,0,5.3,120000,0,0,0,1,0,0
2013,14000,160,0,1,7.1,119000,0,0,0,1,0,0
2013,13600,110,1,0,5.3,81500,0,0,0,1,0,0
2013,13900,140,1,0,5.3,194600,0,0,0,1,0,0
2013,15990,140,0,0,6.3,119800,0,0,0,1,0,0
2013,18990,177,0,0,5.9,91000,0,0,0,1,0,0
2013,19999,211,0,1,8.5,80500,0,0,0,1,0,0
2013,14890,140,0,0,6,135000,0,0,0,1,0,0
2013,13970,170,1,0,6,140147,0,0,0,1,0,0
2013,17799,179,0,1,8.6,51245,0,0,0,1,0,0
2013,12900,140,0,0,6.2,193134,0,0,0,1,0,0
2013,17980,179,0,1,8.6,63816,0,0,0,0,1,0
2013,19750,177,0,0,5.9,80000,0,0,0,0,1,0
2013,9990,170,1,0,7,140851,0,0,0,0,1,0
2013,15950,160,1,1,6.7,55262,0,0,0,0,1,0
2013,13000,177,1,0,5.8,135000,0,0,0,0,1,0
2013,14770,140,0,0,6,115000,0,0,0,0,1,0
2013,9999,179,0,1,8.6,156680,0,0,0,0,1,0
2013,12000,160,1,1,6.7,118000,0,0,0,0,1,0
2013,10950,122,1,1,6.5,127000,0,0,0,0,1,0
2013,8999,160,1,1,7.1,120382,0,0,0,0,1,0
2013,17990,177,0,0,5.9,30642,0,0,0,0,1,0
2013,16970,177,0,0,5.9,105582,0,0,0,0,1,0
2013,14590,177,0,0,5.9,173000,0,0,0,0,1,0
2013,10850,122,1,1,6.5,137930,0,0,0,0,1,0
2013,14900,160,1,1,7.6,34950,0,0,0,0,1,0
2013,16330,140,0,0,5.9,105414,0,0,0,0,1,0
2013,8900,122,1,1,6.5,167000,0,0,0,0,1,0
2013,13000,160,1,1,7.6,119000,0,0,0,0,1,0
2013,12000,122,1,1,6.5,113000,0,0,0,0,1,0
2013,13900,140,0,0,6,147000,0,0,0,0,1,0
2013,20100,179,0,1,8.6,51100,0,0,0,0,1,0
2013,15990,160,1,1,6.7,130216,0,0,0,0,1,0
2013,10985,140,1,0,5.3,173561,0,0,0,0,1,0
2013,15700,140,0,0,6,95350,0,0,0,0,1,0
2013,13850,110,1,0,5.3,60000,0,0,0,0,1,0
2013,15300,177,0,0,5.9,188000,0,0,0,0,1,0
2013,9999,120,1,0,5.3,195000,0,0,0,0,1,0
2013,15500,179,0,1,8.6,33000,0,1,0,0,0,0
2013,13499,177,1,0,5.8,149980,0,1,0,0,0,0
2013,10990,122,1,1,6.5,89999,0,1,0,0,0,0
2013,12990,140,0,0,6,175000,0,1,0,0,0,0
2013,15430,140,0,0,5.9,111848,0,1,0,0,0,0
2013,12990,160,1,1,7.6,103951,0,1,0,0,0,0
2013,15399,122,1,1,6.5,34400,0,1,0,0,0,0
2013,14000,177,0,0,5.9,135000,0,1,0,0,0,0
2013,14169,140,1,0,5.3,88850,0,1,0,0,0,0
2013,17980,179,0,1,8.6,84905,0,1,0,0,0,0
2013,16399,160,1,1,7.6,79364,0,1,0,0,0,0
2013,10590,122,1,1,6.5,165000,0,1,0,0,0,0
2013,18499,179,0,1,8.5,50000,0,1,0,0,0,0
2013,12499,122,1,1,6.5,81418,0,1,0,0,0,0
2013,11499,140,0,0,6.2,198982,0,1,0,0,0,0
2013,10450,140,0,0,6,314000,0,1,0,0,0,0
2013,14790,110,1,0,5.3,170373,0,0,0,0,0,1
2013,8990,160,1,1,7.6,258000,0,0,0,0,0,1
2013,11900,110,1,0,5.3,138134,0,0,0,0,0,1
2013,12285,110,1,0,5.3,116781,0,0,0,0,0,1
2013,12500,179,1,1,8.5,149000,0,0,0,0,0,1
2013,10999,160,1,1,6.7,118000,0,0,0,0,0,1
2013,11700,160,1,1,6.7,107710,0,0,0,0,0,1
2013,11650,140,1,0,5.3,200000,0,0,0,0,0,1
2013,13499,177,0,0,5.9,209544,0,0,0,0,0,1
2013,13980,110,1,0,5.3,107626,0,0,0,0,0,1
2013,13950,160,1,1,6.7,72000,0,0,0,0,0,1
2013,12900,140,1,0,5.3,125730,0,0,0,0,0,1
2013,13450,177,0,0,5.9,199000,0,0,0,0,0,1
2013,13990,179,0,1,8.4,124980,0,0,0,0,0,1
2013,12950,122,1,1,6.5,86000,0,0,0,0,0,1
2013,18300,160,1,1,7.6,181000,0,0,0,0,0,1
2013,12490,140,0,0,6.3,214000,0,0,0,0,0,1
2013,16895,200,0,1,8.5,76000,0,0,0,0,0,1
2013,14990,160,0,1,7.1,115000,0,0,0,0,0,1
2013,17000,177,1,0,5.8,105000,0,0,0,0,0,1
2013,12499,140,1,0,5.3,136740,0,0,0,0,0,1
2013,15910,140,1,0,5.3,139120,0,0,0,0,0,1
2013,17280,140,1,0,5.8,98000,0,0,0,0,0,1
2013,15000,177,1,0,5.8,227970,0,0,0,0,0,1
2013,14810,140,1,0,6,124000,0,0,0,0,0,1
2013,9999,160,1,1,7.6,215655,0,0,0,0,0,1
2013,13990,140,1,0,5.3,88400,0,0,0,0,0,1
2013,14000,140,0,0,6.3,205000,0,0,0,0,0,1
2014,8900,177,0,0,5.9,106400,1,0,0,0,0,0
2014,20930,211,0,1,8.5,107800,1,0,0,0,0,0
2014,17699,200,0,1,8.4,76000,1,0,0,0,0,0
2014,16550,140,1,0,5.3,78000,1,0,0,0,0,0
2014,14690,177,0,0,5.9,200000,1,0,0,0,0,0
2014,16450,160,1,1,7.6,75000,0,0,0,1,0,0
2014,14850,122,1,1,6.5,89836,0,0,0,1,0,0
2014,13994,140,1,0,5.8,166600,0,0,0,1,0,0
2014,13950,122,1,1,6.5,95100,0,0,0,1,0,0
2014,11999,160,1,1,6.7,107500,0,0,0,1,0,0
2014,15599,122,1,1,6.5,30000,0,0,0,1,0,0
2014,13900,122,1,1,6.5,58600,0,0,0,1,0,0
2014,7400,122,1,1,6.5,124000,0,0,0,1,0,0
2014,14950,211,0,1,8.4,115000,0,0,0,1,0,0
2014,14900,140,0,0,6,110000,0,0,0,1,0,0
2014,13260,122,1,1,6.5,116700,0,0,0,1,0,0
2014,12990,122,1,1,6.5,135000,0,0,0,1,0,0
2014,13980,140,1,0,5.3,104360,0,0,0,1,0,0
2014,13490,160,1,1,6.7,90125,0,0,0,1,0,0
2014,16250,110,1,0,5.3,52400,0,0,0,1,0,0
2014,12500,122,1,1,6.5,153500,0,0,0,1,0,0
2014,19999,140,0,0,6,52902,0,0,0,1,0,0
2014,14000,179,0,1,8.4,116000,0,0,0,1,0,0
2014,15400,177,0,0,5.9,163000,0,0,0,1,0,0
2014,11300,122,1,1,6.5,169800,0,0,0,1,0,0
2014,12499,122,1,1,6.5,76000,0,0,0,1,0,0
2014,12447,122,1,1,6.5,108290,0,0,0,1,0,0
2014,16500,140,1,0,6,66350,0,0,0,1,0,0
2014,12490,122,1,1,6.5,105400,0,0,0,1,0,0
2014,14990,160,1,1,6.7,113700,0,0,0,1,0,0
2014,16800,160,0,1,7.1,74000,0,0,0,1,0,0
2014,12990,122,1,1,6.5,111017,0,0,0,1,0,0
2014,12980,122,1,1,6.5,105040,0,0,0,1,0,0
2014,12600,122,1,1,6.5,132000,0,0,0,1,0,0
2014,11999,110,1,0,5.3,194165,0,0,0,1,0,0
2014,14900,122,1,1,6.5,80215,0,0,0,1,0,0
2014,8199,110,1,0,5.3,336500,0,0,0,1,0,0
2014,13990,140,1,0,5.3,129692,0,0,0,1,0,0
2014,16390,110,1,0,5.3,83700,0,0,0,1,0,0
2014,18949,140,0,0,6,140000,0,0,0,1,0,0
2014,15995,140,0,0,6.3,118985,0,0,0,1,0,0
2014,12500,122,1,1,6.5,160350,0,0,0,1,0,0
2014,11990,122,1,1,6.5,168000,0,0,0,1,0,0
2014,17890,160,0,1,7.1,39800,0,0,0,0,1,0
2014,10999,110,1,0,5.3,158000,0,0,0,0,1,0
2014,15800,122,1,1,6.5,71400,0,0,0,0,1,0
2014,13895,122,1,1,6.5,89900,0,0,0,0,1,0
2014,16790,179,0,1,8.6,137000,0,0,0,0,1,0
2014,17100,177,1,0,5.8,141000,0,0,0,0,1,0
2014,11985,122,1,1,6.5,102691,0,0,0,0,1,0
2014,15500,200,0,1,8.6,85288,0,0,0,0,1,0
2014,16900,122,1,1,6.5,144377,0,0,0,0,1,0
2014,10999,110,1,0,5.3,162000,0,0,0,0,1,0
2014,15990,140,0,0,5.8,82863,0,0,0,0,1,0
2014,14999,177,0,0,5.9,175000,0,0,0,0,1,0
2014,14999,140,1,0,5.3,90000,0,0,0,0,1,0
2014,18990,140,0,0,6.3,64200,0,0,0,0,1,0
2014,15555,122,1,1,6.5,41500,0,0,0,0,1,0
2014,18450,177,0,0,5.9,114000,0,0,0,0,1,0
2014,11499,122,1,1,6.5,122418,0,0,0,0,1,0
2014,14500,179,0,1,8.4,170000,0,0,0,0,1,0
2014,14977,140,1,0,5.3,117681,0,0,0,0,1,0
2014,17890,140,0,0,6,100000,0,0,0,0,1,0
2014,15900,140,0,0,6.2,130000,0,0,0,0,1,0
2014,19590,211,0,1,8.5,82488,0,0,0,0,1,0
2014,16900,177,0,0,5.9,159000,0,0,0,0,1,0
2014,11490,122,1,1,6.5,120000,0,0,0,0,1,0
2014,13000,122,1,1,6.5,181000,0,0,0,0,1,0
2014,15999,140,0,0,6,134630,0,0,0,0,1,0
2014,13650,160,1,1,6.5,111510,0,0,0,0,1,0
2014,19499,179,0,1,8.6,41399,0,1,0,0,0,0
2014,15690,177,0,0,5.9,136300,0,1,0,0,0,0
2014,16990,140,0,0,6.3,91281,0,1,0,0,0,0
2014,9900,160,0,1,7.1,214200,0,1,0,0,0,0
2014,16990,160,0,1,7.1,36000,0,1,0,0,0,0
2014,13950,140,1,0,6,145000,0,1,0,0,0,0
2014,12999,140,1,0,5.3,135000,0,1,0,0,0,0
2014,15500,122,1,1,6.5,56000,0,1,0,0,0,0
2014,13400,160,1,1,6.7,84500,0,1,0,0,0,0
2014,15995,140,0,0,5.9,137229,0,1,0,0,0,0
2014,13596,122,1,1,6.5,83305,0,1,0,0,0,0
2014,17990,177,0,0,5.9,107142,0,1,0,0,0,0
2014,12000,179,1,1,8.5,192000,0,1,0,0,0,0
2014,17888,160,0,1,7.1,32240,0,1,0,0,0,0
2014,17980,140,0,0,6,88210,0,1,0,0,0,0
2014,11800,140,1,0,5.3,211000,0,1,0,0,0,0
2014,12950,140,0,0,6.3,210000,0,0,0,0,0,1
2014,21490,177,0,0,5.9,69000,0,0,0,0,0,1
2014,15800,140,0,0,6.3,137467,0,0,0,0,0,1
2014,19990,179,0,1,8.6,48399,0,0,0,0,0,1
2014,12999,122,1,1,6.5,21400,0,0,0,0,0,1
2014,13999,211,0,1,8.5,151866,0,0,0,0,0,1
2014,14490,140,0,0,6.3,137580,0,0,0,0,0,1
2014,8590,160,1,1,7.6,269566,0,0,0,0,0,1
2014,17000,179,0,1,8.6,125889,0,0,0,0,0,1
2014,13290,150,1,0,5.3,123000,0,0,0,0,0,1
2014,15899,140,0,0,6,125800,0,0,0,0,0,1
2014,17480,177,0,0,5.9,154555,0,0,0,0,0,1
2014,13750,122,1,1,6.5,34535,0,0,0,0,0,1
2014,14550,160,1,1,6.7,98558,0,0,0,0,0,1
2014,16200,160,1,1,7.6,56680,0,0,0,0,0,1
2014,18499,177,1,0,5.8,103095,0,0,0,0,0,1
2014,15700,122,1,1,6.5,60000,0,0,0,0,0,1
2014,11990,122,1,1,6.5,167000,0,0,0,0,0,1
2014,12990,160,0,1,7.1,175000,0,0,0,0,0,1
2014,16280,160,0,1,7.1,106750,0,0,0,0,0,1
2014,15990,177,0,0,5.9,180000,0,0,0,0,0,1
2014,14905,177,0,0,5.9,199500,0,0,0,0,0,1
2014,13500,140,0,0,5.9,163636,0,0,0,0,0,1
2014,12900,110,1,0,5.3,176000,0,0,0,0,0,1
2014,19750,140,0,0,6.2,91500,0,0,0,0,0,1
2014,12950,140,0,0,6.3,210000,0,0,0,0,0,1
2014,16900,160,1,1,6.7,82000,0,0,0,0,0,1
2014,22750,211,0,1,8.5,93000,0,0,0,0,0,1
2014,11000,177,0,0,5.9,155250,0,0,0,0,0,1
2014,14490,122,1,1,6.5,95000,0,0,0,0,0,1
2014,15899,140,0,0,6.2,173000,0,0,0,0,0,1
2014,12790,122,1,1,6.5,129854,0,0,0,0,0,1
2014,15100,122,1,1,6.5,96542,0,0,0,0,0,1
2014,13800,110,1,0,5.3,130656,0,0,0,0,0,1
2014,14980,160,1,1,6.7,61726,0,0,0,0,0,1
2015,18850,184,0,0,5.7,125000,1,0,0,0,0,0
2015,21450,184,0,0,5.7,76186,1,0,0,0,0,0
2015,18100,150,0,0,5.9,121000,1,0,0,0,0,0
2015,15340,150,1,1,6.4,92096,1,0,0,0,0,0
2015,22990,184,0,0,5.7,73478,1,0,0,0,0,0
2015,19490,140,0,0,6,119998,1,0,0,0,0,0
2015,16880,150,1,0,5,108062,1,0,0,0,0,0
2015,16990,160,1,1,6.7,95538,1,0,0,0,0,0
2015,13490,122,1,1,6.5,76000,1,0,0,0,0,0
2015,9500,140,1,0,5.3,187280,1,0,0,0,0,0
2015,14999,122,1,1,6.5,24500,0,0,0,1,0,0
2015,18980,160,0,1,7.1,66200,0,0,0,1,0,0
2015,16666,160,1,1,7.6,116400,0,0,0,1,0,0
2015,14799,110,1,0,5.3,73000,0,0,0,1,0,0
2015,17290,140,1,0,6,87955,0,0,0,1,0,0
2015,19985,150,0,1,6.7,66000,0,0,0,1,0,0
2015,19916,177,1,0,5.8,105596,0,0,0,1,0,0
2015,14990,150,1,1,6.4,105700,0,0,0,1,0,0
2015,16900,110,1,0,5,206337,0,0,0,1,0,0
2015,13750,125,1,1,6.4,140000,0,0,0,1,0,0
2015,19999,150,1,1,6.4,104240,0,0,0,1,0,0
2015,18440,150,0,1,6.7,59600,0,0,0,1,0,0
2015,14900,110,1,0,5,69075,0,0,0,1,0,0
2015,14950,160,1,1,6.7,56340,0,0,0,1,0,0
2015,19990,150,0,1,6.7,34600,0,0,0,1,0,0
2015,15998,150,1,0,5,111968,0,0,0,1,0,0
2015,11285,122,1,1,6.5,116950,0,0,0,1,0,0
2015,12880,122,1,1,6.5,78300,0,0,0,1,0,0
2015,19840,150,0,0,5.8,90420,0,0,0,1,0,0
2015,18800,179,1,1,8.5,60000,0,0,0,1,0,0
2015,19980,150,0,1,6.7,65175,0,0,0,1,0,0
2015,22900,150,1,0,5.3,109119,0,0,0,1,0,0
2015,16980,160,1,1,6.7,63519,0,0,0,1,0,0
2015,16500,160,1,1,6.7,101124,0,0,0,1,0,0
2015,16800,179,1,1,8.5,119000,0,0,0,1,0,0
2015,17980,140,0,0,6.3,96743,0,0,0,1,0,0
2015,13950,122,1,1,6.5,125000,0,0,0,1,0,0
2015,17490,160,1,1,7.6,66502,0,0,0,1,0,0
2015,19999,184,0,0,5.7,116000,0,0,0,1,0,0
2015,13999,184,0,0,5.7,219999,0,0,0,1,0,0
2015,12900,140,1,0,5.3,199500,0,0,0,1,0,0
2015,12991,122,1,1,6.5,103456,0,0,0,1,0,0
2015,18450,150,1,1,6.4,50000,0,0,0,1,0,0
2015,21490,184,0,0,5.7,66000,0,0,0,1,0,0
2015,18450,150,1,1,6.4,50000,0,0,0,1,0,0
2015,18500,150,0,0,5.7,107000,0,0,0,0,1,0
2015,16990,150,0,0,5.3,118500,0,0,0,0,1,0
2015,13590,122,1,1,6.5,121500,0,0,0,0,1,0
2015,16490,150,1,0,5,125598,0,0,0,0,1,0
2015,17800,140,1,0,5.8,99900,0,0,0,0,1,0
2015,12950,125,1,1,6.4,135339,0,0,0,0,1,0
2015,17880,160,1,1,6.7,62125,0,0,0,0,1,0
2015,16500,150,1,0,5,106000,0,0,0,0,1,0
2015,15750,150,1,0,5,137000,0,0,0,0,1,0
2015,17650,179,1,1,8.5,44640,0,0,0,0,1,0
2015,18500,150,0,0,5.7,91000,0,0,0,0,1,0
2015,18000,184,0,0,5.7,148000,0,0,0,0,1,0
2015,12990,122,1,1,6.5,100125,0,0,0,0,1,0
2015,14000,177,0,0,5.8,182000,0,0,0,0,1,0
2015,13900,150,1,0,5,188000,0,0,0,0,1,0
2015,18949,122,1,1,6.5,54600,0,0,0,0,1,0
2015,14990,184,0,0,5.7,104532,0,0,0,0,1,0
2015,14699,160,1,1,6.7,113000,0,0,0,0,1,0
2015,16500,140,0,0,6.2,147000,0,0,0,0,1,0
2015,18500,150,0,0,5.7,91000,0,0,0,0,1,0
2015,18990,184,0,0,5.7,113700,0,0,0,0,1,0
2015,14900,110,1,0,5,70000,0,0,0,0,1,0
2015,13800,177,0,0,5.9,198950,0,0,0,0,1,0
2015,16990,150,0,0,6,119020,0,0,0,0,1,0
2015,14499,140,1,0,5.3,66000,0,1,0,0,0,0
2015,14860,160,0,1,7.1,110185,0,1,0,0,0,0
2015,20990,184,0,0,5.7,77416,0,1,0,0,0,0
2015,20400,177,0,0,5.9,116000,0,1,0,0,0,0
2015,14977,150,1,0,5,140270,0,1,0,0,0,0
2015,15500,184,0,0,5.7,154965,0,1,0,0,0,0
2015,14380,140,1,0,5.3,120740,0,1,0,0,0,0
2015,15950,140,1,0,5.8,95388,0,1,0,0,0,0
2015,19990,160,0,1,7.1,50851,0,1,0,0,0,0
2015,14950,122,1,1,6.5,105413,0,1,0,0,0,0
2015,17690,140,1,0,5.3,112000,0,1,0,0,0,0
2015,17950,160,1,1,6.7,57235,0,1,0,0,0,0
2015,17990,160,0,1,7.1,38754,0,1,0,0,0,0
2015,18999,140,0,0,6,105578,0,1,0,0,0,0
2015,15900,150,1,1,6.4,73500,0,0,0,0,0,1
2015,18790,177,1,0,5.8,142151,0,0,0,0,0,1
2015,17950,160,1,1,6.7,67491,0,0,0,0,0,1
2015,11100,150,1,1,6.4,138881,0,0,0,0,0,1
2015,16470,177,1,0,5.8,139000,0,0,0,0,0,1
2015,16930,150,1,1,6.4,49798,0,0,0,0,0,1
2015,13999,122,1,1,6.5,96000,0,0,0,0,0,1
2015,17900,184,0,0,5.7,150000,0,0,0,0,0,1
2015,16490,177,1,0,5.8,116000,0,0,0,0,0,1
2015,12590,211,0,1,8.4,179000,0,0,0,0,0,1
2015,11900,184,0,0,5.7,83000,0,0,0,0,0,1
2015,13950,150,1,0,5.3,156700,0,0,0,0,0,1
2015,15500,160,0,1,7.1,107369,0,0,0,0,0,1
2015,18990,150,0,0,5.7,99900,0,0,0,0,0,1
2015,13990,122,1,1,6.5,85000,0,0,0,0,0,1
2015,13690,125,1,1,6.4,91607,0,0,0,0,0,1
2015,29950,122,1,1,6.5,61700,0,0,0,0,0,1
2015,15000,160,1,1,6.7,66000,0,0,0,0,0,1
2015,19000,211,0,1,8.4,90000,0,0,0,0,0,1
2015,16999,110,1,0,5,147170,0,0,0,0,0,1
2015,11500,150,1,0,5,220300,0,0,0,0,0,1
2015,19980,177,0,0,5.9,120000,0,0,0,0,0,1
2015,14850,122,1,1,6.5,56464,0,0,0,0,0,1
2015,16500,177,0,0,5.9,160000,0,0,0,0,0,1
2015,19500,150,1,1,6.4,69000,0,0,0,0,0,1
2015,14276,122,1,1,6.5,69070,0,0,0,0,0,1
2015,16800,110,1,0,5.3,79000,0,0,0,0,0,1
2015,13969,122,1,1,6.5,117000,0,0,0,0,0,1
2015,16480,110,1,0,5,99900,0,0,0,0,0,1
2015,15730,140,0,0,6.3,168850,0,0,0,0,0,1
2015,13399,140,1,0,5.3,165000,0,0,0,0,0,1
2016,26500,179,0,1,7.3,92790,1,0,0,0,0,0
2016,21897,150,0,0,4.8,134927,1,0,0,0,0,0
2016,21470,150,0,0,5.7,109375,1,0,0,0,0,0
2016,25999,190,0,0,5.7,60000,1,0,0,0,0,0
2016,11850,150,1,0,5,242694,1,0,0,0,0,0
2016,22690,150,0,0,5.7,129000,1,0,0,0,0,0
2016,18490,150,0,0,5.7,183318,1,0,0,0,0,0
2016,26390,179,0,1,7.4,28790,1,0,0,0,0,0
2016,19990,150,0,1,6.7,116470,1,0,0,0,0,0
2016,23989,150,0,0,5.7,60000,1,0,0,0,0,0
2016,26700,239,0,0,6.4,118000,1,0,0,0,0,0
2016,26830,190,0,0,5.7,52893,1,0,0,0,0,0
2016,20590,150,1,1,5.8,78000,1,0,0,0,0,0
2016,19960,150,1,1,5.8,81563,1,0,0,0,0,0
2016,24639,150,0,0,4.9,86757,1,0,0,0,0,0
2016,15555,125,1,1,6.4,67354,1,0,0,0,0,0
2016,19499,116,1,0,4.7,67820,1,0,0,0,0,0
2016,23959,150,0,0,4.9,86757,1,0,0,0,0,0
2016,23500,150,0,0,4.9,119000,1,0,0,0,0,0
2016,24630,150,0,0,5.7,106670,1,0,0,0,0,0
2016,22990,125,1,1,6.1,34500,1,0,0,0,0,0
2016,16490,150,1,0,4.7,75311,1,0,0,0,0,0
2016,21990,190,0,0,5.7,142000,0,0,0,1,0,0
2016,23890,190,0,0,5.7,96000,0,0,0,1,0,0
2016,15990,150,1,1,6.4,84000,0,0,0,1,0,0
2016,23800,150,0,0,4.9,113000,0,0,0,1,0,0
2016,15100,125,1,1,6.4,60500,0,0,0,1,0,0
2016,14690,125,1,1,6.4,121000,0,0,0,1,0,0
2016,16640,150,1,0,5.3,146000,0,0,0,1,0,0
2016,22950,179,0,1,7.4,98926,0,0,0,1,0,0
2016,17600,150,1,1,6.4,77000,0,0,0,1,0,0
2016,14500,150,0,0,5.7,182000,0,0,0,1,0,0
2016,12500,125,1,1,6.4,122000,0,0,0,1,0,0
2016,14000,125,1,1,5.8,88000,0,0,0,1,0,0
2016,22950,150,0,0,5.6,134000,0,0,0,1,0,0
2016,18505,125,1,1,6.4,27250,0,0,0,1,0,0
2016,19900,179,0,1,7.4,108470,0,0,0,1,0,0
2016,24850,179,0,1,7.4,54000,0,0,0,1,0,0
2016,23890,179,0,1,7.4,58157,0,0,0,1,0,0
2016,17950,150,1,0,5,90331,0,0,0,1,0,0
2016,15499,150,1,1,6.4,108000,0,0,0,1,0,0
2016,23500,190,0,0,5.7,82000,0,0,0,1,0,0
2016,22690,150,1,0,4.8,62000,0,0,0,1,0,0
2016,27950,190,0,0,5.7,89336,0,0,0,1,0,0
2016,16990,150,0,0,5.7,162000,0,0,0,1,0,0
2016,17450,150,0,0,5.7,145000,0,0,0,1,0,0
2016,17980,150,0,1,6.7,106900,0,0,0,1,0,0
2016,22895,150,0,0,5.7,98200,0,0,0,1,0,0
2016,27990,179,1,1,7.1,75500,0,0,0,1,0,0
2016,14490,125,1,1,6.4,121000,0,0,0,1,0,0
2016,26990,190,0,0,5.7,147250,0,0,0,1,0,0
2016,19999,150,0,1,6.7,89500,0,0,0,0,1,0
2016,23480,150,0,1,6.1,50700,0,0,0,0,1,0
2016,22990,150,1,1,6.9,112708,0,0,0,0,1,0
2016,25850,150,1,0,5.6,94200,0,0,0,0,1,0
2016,26980,190,0,0,5.7,89612,0,0,0,0,1,0
2016,17950,150,1,0,5,56820,0,0,0,0,1,0
2016,21880,150,0,1,6.7,61611,0,0,0,0,1,0
2016,7900,179,0,1,7.4,58983,0,0,0,0,1,0
2016,16500,150,1,1,6.4,129100,0,0,0,0,1,0
2016,23500,190,0,0,5.7,91000,0,0,0,0,1,0
2016,21950,150,0,0,4.8,99999,0,0,0,0,1,0
2016,24450,190,0,0,5.7,135710,0,0,0,0,1,0
2016,27590,190,0,0,5.7,80000,0,0,0,0,1,0
2016,13570,150,1,0,5,113775,0,0,0,0,1,0
2016,13950,190,0,0,5.7,129000,0,0,0,0,1,0
2016,25000,190,0,0,5.7,128800,0,0,0,0,1,0
2016,28120,190,0,0,5.7,33687,0,0,0,0,1,0
2016,26980,190,0,0,5.7,89612,0,0,0,0,1,0
2016,14800,200,0,1,7.1,157000,0,0,0,0,1,0
2016,15700,179,0,1,7.4,145000,0,0,0,0,1,0
2016,16690,150,0,0,5.7,147550,0,0,0,0,1,0
2016,19900,150,0,0,5.7,119000,0,0,0,0,1,0
2016,21500,150,0,0,5.7,54264,0,0,0,0,1,0
2016,12900,150,0,0,5.3,193000,0,0,0,0,1,0
2016,22500,190,0,0,5.7,149000,0,0,0,0,1,0
2016,25700,190,0,0,5.7,143000,0,0,0,0,1,0
2016,17199,150,1,1,6.4,79464,0,0,0,0,1,0
2016,23900,179,0,1,7.3,125000,0,0,0,0,1,0
2016,19200,150,0,1,6.7,71000,0,0,0,0,1,0
2016,22000,150,0,0,4.9,66000,0,0,0,0,1,0
2016,17999,116,1,0,4.7,52500,0,0,0,0,1,0
2016,18995,150,1,0,4.8,96998,0,0,0,0,1,0
2016,27990,190,0,0,5.7,53396,0,0,0,0,1,0
2016,19899,150,0,0,5.7,117000,0,0,0,0,1,0
2016,19926,150,0,1,6.7,68500,0,0,0,0,1,0
2016,14870,184,0,0,5.7,99500,0,0,0,0,1,0
2016,25790,150,0,0,4.9,74000,0,0,0,0,1,0
2016,19100,125,1,1,6.4,39719,0,0,0,0,1,0
2016,13499,125,1,1,6.4,101000,0,0,0,0,1,0
2016,24990,150,0,1,6.1,46478,0,0,0,0,1,0
2016,29900,190,0,0,5.7,116000,0,0,0,0,1,0
2016,26800,179,0,1,7.4,21000,0,1,0,0,0,0
2016,24900,190,0,0,5.7,99800,0,1,0,0,0,0
2016,17450,179,0,1,7.3,108000,0,1,0,0,0,0
2016,18300,179,0,1,7.4,59102,0,1,0,0,0,0
2016,23499,150,0,0,5.7,58300,0,1,0,0,0,0
2016,24990,179,0,1,7.4,103000,0,1,0,0,0,0
2016,25999,150,0,0,5.7,64879,0,1,0,0,0,0
2016,17750,150,0,1,6.7,81250,0,1,0,0,0,0
2016,19950,150,1,1,5.8,73450,0,1,0,0,0,0
2016,16980,125,1,1,6.4,79980,0,1,0,0,0,0
2016,25500,186,0,0,5.3,49000,0,1,0,0,0,0
2016,15977,125,1,1,6.4,67963,0,1,0,0,0,0
2016,19999,150,0,0,5.7,89528,0,1,0,0,0,0
2016,14500,150,1,0,4.8,82000,0,1,0,0,0,0
2016,25690,150,1,1,6.9,42200,0,1,0,0,0,0
