"year","price_in_euro","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","color_blue","color_silver","color_red","color_grey","color_black","color_white"
2005,1800,68,1,0,4.6,251169,1,0,0,0,0,0
2005,2500,50,1,1,6.9,161500,1,0,0,0,0,0
2005,1850,60,1,1,6.2,179500,1,0,0,0,0,0
2005,1699,80,1,1,6.5,231000,1,0,0,0,0,0
2005,1490,68,1,0,4.6,191500,1,0,0,0,0,0
2005,1750,68,1,0,4.6,264000,1,0,0,0,0,0
2005,1850,60,1,1,6.2,200000,1,0,0,0,0,0
2005,1600,69,1,1,6.2,140000,1,0,0,0,0,0
2005,850,80,1,1,6.2,156356,1,0,0,0,0,0
2005,1000,69,1,1,6.2,154000,1,0,0,0,0,0
2005,3900,80,1,1,6.4,58113,1,0,0,0,0,0
2005,2000,69,1,1,6.2,122000,1,0,0,0,0,0
2005,999,60,1,1,5.9,153950,1,0,0,0,0,0
2005,2499,60,1,1,5.9,98500,1,0,0,0,0,0
2005,3750,150,1,1,7.4,200000,1,0,0,0,0,0
2005,3750,60,1,1,6.5,133994,1,0,0,0,0,0
2005,2790,69,1,1,6.2,132800,1,0,0,0,0,0
2005,2699,150,1,1,7.4,217000,1,0,0,0,0,0
2005,2000,80,1,1,6.5,154030,0,0,0,1,0,0
2005,1350,80,1,1,6.5,205009,0,0,0,1,0,0
2005,2500,80,1,1,6.2,146406,0,0,0,1,0,0
2005,1700,69,1,1,6.2,212000,0,0,0,1,0,0
2005,1700,80,1,1,6.5,131000,0,0,0,1,0,0
2005,2400,68,1,0,4.6,197000,0,0,0,1,0,0
2005,1700,80,1,1,6.2,148000,0,0,0,0,1,0
2005,2600,150,1,1,7.4,280000,0,0,0,0,1,0
2005,2900,69,1,1,6.2,154660,0,0,0,0,1,0
2005,2000,60,1,1,7.3,110000,0,0,0,0,1,0
2005,1185,60,1,1,6.5,198270,0,0,0,0,1,0
2005,2990,101,1,1,6.6,127250,0,1,0,0,0,0
2005,800,60,1,1,6.5,264000,0,1,0,0,0,0
2005,5650,101,0,1,7.5,72200,0,1,0,0,0,0
2005,4950,101,0,1,6.6,101350,0,1,0,0,0,0
2005,1550,80,1,1,6.5,171000,0,1,0,0,0,0
2005,2600,60,1,1,5.9,66000,0,1,0,0,0,0
2005,1150,101,1,1,7.1,218000,0,1,0,0,0,0
2005,1800,60,1,1,6.2,156000,0,1,0,0,0,0
2005,2000,69,1,1,6.2,126300,0,1,0,0,0,0
2005,2250,90,1,0,4.4,249999,0,1,0,0,0,0
2005,2370,69,1,1,6.2,153692,0,1,0,0,0,0
2005,2999,60,1,1,6.5,156000,0,1,0,0,0,0
2005,2300,80,1,1,6.5,148000,0,1,0,0,0,0
2005,1499,80,1,1,6.4,235000,0,1,0,0,0,0
2005,2750,60,1,1,6.1,115850,0,1,0,0,0,0
2005,2390,69,1,1,6.5,170000,0,1,0,0,0,0
2005,2850,60,1,1,6.2,110025,0,1,0,0,0,0
2005,2499,69,1,1,6.5,231626,0,1,0,0,0,0
2005,980,60,1,1,6.2,212700,0,1,0,0,0,0
2005,2890,69,1,1,6.5,159000,0,1,0,0,0,0
2005,3780,69,1,1,6.5,117800,0,1,0,0,0,0
2005,1550,80,1,1,6.5,203274,0,1,0,0,0,0
2005,1399,60,1,1,5.9,225000,0,1,0,0,0,0
2005,2900,80,1,1,6.5,135000,0,1,0,0,0,0
2006,1799,69,1,1,6.1,161000,1,0,0,0,0,0
2006,1390,150,1,1,7.4,214000,1,0,0,0,0,0
2006,2400,80,1,1,7,179444,1,0,0,0,0,0
2006,2700,60,1,1,5.9,120000,1,0,0,0,0,0
