"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"toyota","Toyota Yaris","2009","2800","Manual","Petrol",172665
"toyota","Toyota Yaris","2009","5450","Manual","Petrol",57000
"toyota","Toyota Yaris","2009","4500","Manual","Petrol",155000
"toyota","Toyota Yaris","2009","4999","Manual","Petrol",128000
"toyota","Toyota Yaris","2009","5900","Manual","Petrol",95800
"toyota","Toyota Yaris","2009","4599","Manual","Petrol",120767
"toyota","Toyota Yaris","2009","6970","Manual","Petrol",19000
"toyota","Toyota Yaris","2009","5000","Manual","Petrol",127000
"toyota","Toyota Yaris","2009","2980","Manual","Petrol",182300
"toyota","Toyota Yaris","2009","3400","Manual","Petrol",156000
"toyota","Toyota Yaris","2009","4590","Manual","Petrol",100256
"toyota","Toyota Yaris","2009","4890","Manual","Petrol",95000
"toyota","Toyota Yaris","2010","4590","Manual","Petrol",107992
"toyota","Toyota Yaris","2010","4750","Manual","Petrol",119098
"toyota","Toyota Yaris","2010","4990","Manual","Petrol",105000
"toyota","Toyota Yaris","2010","4950","Manual","Petrol",57000
"toyota","Toyota Yaris","2010","3600","Manual","Petrol",172000
"toyota","Toyota Yaris","2010","3950","Manual","Petrol",159000
"toyota","Toyota Yaris","2010","4699","Manual","Petrol",94706
"toyota","Toyota Yaris","2010","4000","Manual","Petrol",113988
"toyota","Toyota Yaris","2010","4200","Manual","Petrol",145000
"toyota","Toyota Yaris","2010","2900","Manual","Petrol",136000
"toyota","Toyota Yaris","2010","4990","Manual","Petrol",142699
"toyota","Toyota Yaris","2010","4200","Manual","Petrol",118000
"toyota","Toyota Yaris","2010","4590","Manual","Petrol",147100
"toyota","Toyota Yaris","2010","3589","Manual","Petrol",129000
"toyota","Toyota Yaris","2010","4750","Manual","Petrol",125676
"toyota","Toyota Yaris","2010","6850","Manual","Petrol",58600
"toyota","Toyota Yaris","2010","4900","Manual","Petrol",120505
"toyota","Toyota Yaris","2010","3900","Manual","Petrol",148000
"toyota","Toyota Yaris","2010","3999","Manual","Petrol",169100
"toyota","Toyota Yaris","2010","4800","Manual","Petrol",99896
"toyota","Toyota Yaris","2010","5399","Manual","Petrol",95000
"toyota","Toyota Yaris","2010","3950","Manual","Petrol",193295
