"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"toyota","Toyota Proace",4,"26990","Manual","Petrol",40795
"toyota","Toyota Proace",4,"37990","Automatic","Diesel",35967
"toyota","Toyota Proace",4,"39990","Manual","Diesel",44250
"toyota","Toyota Proace",4,"48990","Automatic","Diesel",55500
"toyota","Toyota Proace",4,"22989","Manual","Diesel",70250
"toyota","Toyota Proace",4,"19490","Manual","Petrol",6202
"toyota","Toyota Proace",4,"38690","Automatic","Diesel",29800
"toyota","Toyota Proace",4,"21499","Manual","Diesel",111960
"toyota","Toyota Proace",4,"37500","Automatic","Diesel",121150
"toyota","Toyota Proace",4,"24999","Manual","Diesel",29998
"toyota","Toyota Proace",4,"24999","Manual","Diesel",29998
"toyota","Toyota Proace",4,"39700","Manual","Diesel",30500
"toyota","Toyota Proace",4,"25990","Manual","Petrol",5200
"toyota","Toyota Proace",4,"52890","Automatic","Diesel",45189
"toyota","Toyota Proace",4,"43480","Automatic","Diesel",70000
"toyota","Toyota Proace",4,"19980","Manual","Diesel",193200
"toyota","Toyota Proace",4,"20050","Manual","Diesel",37200
"toyota","Toyota Proace",4,"19850","Manual","Diesel",37200
"toyota","Toyota Proace",4,"17890","Manual","Diesel",127684
"toyota","Toyota Proace",4,"17890","Manual","Diesel",125649
"toyota","Toyota Proace",4,"16890","Manual","Diesel",149371
"toyota","Toyota Proace",4,"17890","Manual","Diesel",120237
"toyota","Toyota Proace",4,"16890","Manual","Diesel",143778
"toyota","Toyota Proace",4,"52950","Manual","Diesel",27466
"toyota","Toyota Proace",4,"52950","Manual","Diesel",27466
"toyota","Toyota Proace",4,"25950","Automatic","Diesel",87000
"toyota","Toyota Proace",4,"27960","Automatic","Petrol",33657
"toyota","Toyota Proace",4,"27290","Automatic","Petrol",37500
"toyota","Toyota Proace",4,"17890","Manual","Diesel",115635
"toyota","Toyota Proace",4,"23989","Manual","Diesel",71100
"toyota","Toyota Proace",4,"20850","Manual","Diesel",58600
"toyota","Toyota Proace",4,"24690","Manual","Diesel",62500
"toyota","Toyota Proace",4,"22990","Manual","Diesel",6000
"toyota","Toyota Proace",4,"16890","Manual","Diesel",126561
"toyota","Toyota Proace",4,"16890","Manual","Diesel",144638
"toyota","Toyota Proace",4,"26690","Manual","Petrol",9874
"toyota","Toyota Proace",4,"18800","Manual","Diesel",94000
"toyota","Toyota Proace",4,"17890","Manual","Diesel",86067
"toyota","Toyota Proace",4,"24789","Manual","Diesel",67700
"toyota","Toyota Proace",4,"23890","Manual","Diesel",14920
"toyota","Toyota Proace",4,"49800","Automatic","Diesel",45352
"toyota","Toyota Proace",4,"13990","Manual","Diesel",172000
"toyota","Toyota Proace",3,"29800","Automatic","Diesel",94543
"toyota","Toyota Proace",3,"29800","Automatic","Diesel",94543
"toyota","Toyota Proace",3,"42980","Manual","Diesel",3100
"toyota","Toyota Proace",3,"56990","Automatic","Diesel",3000
"toyota","Toyota Proace",3,"39790","Manual","Diesel",33255
"toyota","Toyota Proace",3,"51490","Automatic","Diesel",16635
"toyota","Toyota Proace",3,"46990","Automatic","Diesel",30000
"toyota","Toyota Proace",3,"27790","Manual","Diesel",44650
"toyota","Toyota Proace",3,"39990","Manual","Diesel",13900
